cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	relation_id	stable_gene_id	n_tumor_linked	same_cohort_postselection	B	bootstrap_total	bootstrap_valid	seed	p_method	rho	ci_method	family_n_planned	evidence_label
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C02679	laurate (12:0)	MGLL	author_patient	17	17	Spearman_rho	0.125	-0.524346201743462	0.6397627267543117	0.616	0.883585625	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:8668f9adf3a3b867	ccRCC3_FEATURE:8668f9adf3a3b867|MGLL	ENSG00000074416	17	True	9999	4000	4000	158940326	9999_within_exact_author_treatment_permutations_plus1	0.125	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C04555	dehydroisoandrosterone sulfate (DHEA-S)	STS	author_patient	17	17	Spearman_rho	0.06372549019607843	-0.5762212908093783	0.5885110161873984	0.8041	0.9375722513089005	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:8767ea5440390982	ccRCC3_FEATURE:8767ea5440390982|STS	HGNC:11425	17	True	9999	4000	4000	4246974939	9999_patient_permutations_plus1	0.06372549019607843	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C04555	dehydroisoandrosterone sulfate (DHEA-S)	STS	author_patient	16	16	Spearman_rho	-0.01764705882352941	-0.6968864379103167	0.595262726311956	0.9535	0.9865014084507042	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:8767ea5440390982	ccRCC3_FEATURE:8767ea5440390982|STS	HGNC:11425	17	True	9999	4000	4000	890412882	9999_patient_permutations_plus1	-0.01764705882352941	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C04555	dehydroisoandrosterone sulfate (DHEA-S)	STS	author_patient	17	17	Spearman_rho	0.06372549019607843	-0.49508834868280144	0.5881020905784067	0.7836	0.9344810526315789	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:8767ea5440390982	ccRCC3_FEATURE:8767ea5440390982|STS	HGNC:11425	17	True	9999	4000	4000	2926364535	9999_within_exact_author_treatment_permutations_plus1	0.06372549019607843	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C04555	dehydroisoandrosterone sulfate (DHEA-S)	SULT2A1	author_patient	17	17	Spearman_rho	0.2107843137254902	-0.2851850535677314	0.6521739130434783	0.4101	0.8692666666666666	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:8767ea5440390982	ccRCC3_FEATURE:8767ea5440390982|SULT2A1	HGNC:11458	17	True	9999	4000	4000	3741444445	9999_patient_permutations_plus1	0.2107843137254902	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C04555	dehydroisoandrosterone sulfate (DHEA-S)	SULT2A1	author_patient	16	16	Spearman_rho	0.21176470588235294	-0.33233990191352647	0.6930183377142187	0.4271	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:8767ea5440390982	ccRCC3_FEATURE:8767ea5440390982|SULT2A1	HGNC:11458	17	True	9999	4000	4000	2695426005	9999_patient_permutations_plus1	0.21176470588235294	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C04555	dehydroisoandrosterone sulfate (DHEA-S)	SULT2A1	author_patient	17	17	Spearman_rho	0.2107843137254902	-0.24010763206406951	0.6749395161290324	0.3831	0.8515	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:8767ea5440390982	ccRCC3_FEATURE:8767ea5440390982|SULT2A1	HGNC:11458	17	True	9999	4000	4000	1590336955	9999_within_exact_author_treatment_permutations_plus1	0.2107843137254902	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00031	glucose	GCK	author_patient	17	17	Spearman_rho	0.09803921568627451	-0.4158596360254072	0.5608788992136354	0.7109	0.9225134502923976	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|GCK	HGNC:4195	17	True	9999	4000	4000	427925868	9999_patient_permutations_plus1	0.09803921568627451	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00031	glucose	GCK	author_patient	17	17	Spearman_rho	0.09803921568627451	-0.43108197224139255	0.5550061804697157	0.7156	0.9400581818181818	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|GCK	HGNC:4195	17	True	9999	4000	4000	4140069861	9999_patient_permutations_plus1	0.09803921568627451	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00031	glucose	GCK	author_patient	17	17	Spearman_rho	0.09803921568627451	-0.4059473587110264	0.5528227389226259	0.7	0.912395930232558	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|GCK	HGNC:4195	17	True	9999	4000	4000	3896777913	9999_within_exact_author_treatment_permutations_plus1	0.09803921568627451	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00031	glucose	HK1	author_patient	17	17	Spearman_rho	-0.17401960784313725	-0.561979784343413	0.2950106613102596	0.5043	0.883505223880597	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|HK1	HGNC:4922	17	True	9999	4000	4000	3348779167	9999_patient_permutations_plus1	-0.17401960784313725	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00031	glucose	HK1	author_patient	17	17	Spearman_rho	-0.17401960784313725	-0.545724537037037	0.28977157829839706	0.5042	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|HK1	HGNC:4922	17	True	9999	4000	4000	1159011213	9999_patient_permutations_plus1	-0.17401960784313725	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00031	glucose	HK1	author_patient	17	17	Spearman_rho	-0.17401960784313725	-0.5500077639751553	0.26663506622083594	0.501	0.878432824427481	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|HK1	HGNC:4922	17	True	9999	4000	4000	1185421979	9999_within_exact_author_treatment_permutations_plus1	-0.17401960784313725	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00031	glucose	HK2	author_patient	17	17	Spearman_rho	-0.014705882352941176	-0.6005086541152017	0.5378933566433567	0.9599	0.990612037037037	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|HK2	HGNC:4923	17	True	9999	4000	4000	1676555928	9999_patient_permutations_plus1	-0.014705882352941176	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00031	glucose	HK2	author_patient	17	17	Spearman_rho	-0.014705882352941176	-0.5935689572674739	0.5519007707732799	0.9576	0.9865014084507042	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|HK2	HGNC:4923	17	True	9999	4000	4000	2596926564	9999_patient_permutations_plus1	-0.014705882352941176	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00031	glucose	HK2	author_patient	17	17	Spearman_rho	-0.014705882352941176	-0.6208529533250723	0.5417290506512528	0.9582	0.9884	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|HK2	HGNC:4923	17	True	9999	4000	4000	3850429295	9999_within_exact_author_treatment_permutations_plus1	-0.014705882352941176	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00031	glucose	HK3	author_patient	17	17	Spearman_rho	0.00980392156862745	-0.5068655821917808	0.5080908752962315	0.9746	0.9908	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|HK3	HGNC:4925	17	True	9999	4000	4000	3740011140	9999_patient_permutations_plus1	0.00980392156862745	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00031	glucose	HK3	author_patient	17	17	Spearman_rho	0.00980392156862745	-0.5131558988764046	0.5219230003413359	0.9728	0.9865014084507042	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|HK3	HGNC:4925	17	True	9999	4000	4000	1904303602	9999_patient_permutations_plus1	0.00980392156862745	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00031	glucose	HK3	author_patient	17	17	Spearman_rho	0.00980392156862745	-0.4498187732342007	0.4523093875372668	0.9718	0.9884	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|HK3	HGNC:4925	17	True	9999	4000	4000	3144841143	9999_within_exact_author_treatment_permutations_plus1	0.00980392156862745	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00031	glucose	IMPA1	author_patient	17	17	Spearman_rho	-0.22303921568627452	-0.6823919734580485	0.33421496333313033	0.3914	0.8692666666666666	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|IMPA1	ENSG00000133731	17	True	9999	4000	4000	437545748	9999_patient_permutations_plus1	-0.22303921568627452	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00031	glucose	IMPA1	author_patient	17	17	Spearman_rho	-0.22303921568627452	-0.6927129676353082	0.3316708229426434	0.3898	0.87705	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|IMPA1	ENSG00000133731	17	True	9999	4000	4000	1125061813	9999_patient_permutations_plus1	-0.22303921568627452	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00031	glucose	IMPA1	author_patient	17	17	Spearman_rho	-0.22303921568627452	-0.6944194164881401	0.3300575312125209	0.4168	0.8655163636363636	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|IMPA1	ENSG00000133731	17	True	9999	4000	4000	256608461	9999_within_exact_author_treatment_permutations_plus1	-0.22303921568627452	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00031	glucose	IMPA2	author_patient	17	17	Spearman_rho	0.049019607843137254	-0.5433190056772302	0.5836535390056804	0.8512	0.9500767676767676	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|IMPA2	ENSG00000141401	17	True	9999	4000	4000	1204741980	9999_patient_permutations_plus1	0.049019607843137254	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00031	glucose	IMPA2	author_patient	17	17	Spearman_rho	0.049019607843137254	-0.5304532147891142	0.576234370763851	0.8514	0.9554103092783505	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|IMPA2	ENSG00000141401	17	True	9999	4000	4000	3948128491	9999_patient_permutations_plus1	0.049019607843137254	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00031	glucose	IMPA2	author_patient	17	17	Spearman_rho	0.049019607843137254	-0.5442459603646818	0.5698479834778003	0.8586	0.9535045	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|IMPA2	ENSG00000141401	17	True	9999	4000	4000	2932286277	9999_within_exact_author_treatment_permutations_plus1	0.049019607843137254	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00031	glucose	MGAM	author_patient	17	17	Spearman_rho	0.10049019607843138	-0.4485365298952255	0.5390576208178439	0.6975	0.9225134502923976	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|MGAM	ENSG00000257335	17	True	9999	4000	4000	2033101503	9999_patient_permutations_plus1	0.10049019607843138	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00031	glucose	MGAM	author_patient	17	17	Spearman_rho	0.10049019607843138	-0.4435058747089718	0.5322091974329843	0.7125	0.9400581818181818	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|MGAM	ENSG00000257335	17	True	9999	4000	4000	3012005457	9999_patient_permutations_plus1	0.10049019607843138	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00031	glucose	MGAM	author_patient	17	17	Spearman_rho	0.10049019607843138	-0.39678412750833736	0.4975124378109453	0.702	0.912395930232558	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|MGAM	ENSG00000257335	17	True	9999	4000	4000	824561294	9999_within_exact_author_treatment_permutations_plus1	0.10049019607843138	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00031	glucose	SLC2A1	author_patient	17	17	Spearman_rho	0.11519607843137254	-0.45544554455445546	0.6318457773709675	0.6574	0.91190125	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|SLC2A1	HGNC:11005	17	True	9999	4000	4000	329227867	9999_patient_permutations_plus1	0.11519607843137254	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00031	glucose	SLC2A1	author_patient	17	17	Spearman_rho	0.11519607843137254	-0.4482229916029577	0.6460396039603961	0.6578	0.9049987261146497	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|SLC2A1	HGNC:11005	17	True	9999	4000	4000	1491873212	9999_patient_permutations_plus1	0.11519607843137254	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00031	glucose	SLC2A1	author_patient	17	17	Spearman_rho	0.11519607843137254	-0.43462827593550213	0.6391079550728674	0.6515	0.8942950310559006	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|SLC2A1	HGNC:11005	17	True	9999	4000	4000	849717938	9999_within_exact_author_treatment_permutations_plus1	0.11519607843137254	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C00031	glucose	SLC2A3	author_patient	17	17	Spearman_rho	0.14950980392156862	-0.4054726368159204	0.6563746471597514	0.5601	0.8838486301369863	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|SLC2A3	HGNC:11007	17	True	9999	4000	4000	2649139586	9999_patient_permutations_plus1	0.14950980392156862	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C00031	glucose	SLC2A3	author_patient	17	17	Spearman_rho	0.14950980392156862	-0.38960239126945917	0.6650124069478908	0.5586	0.8883918367346939	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|SLC2A3	HGNC:11007	17	True	9999	4000	4000	1715889934	9999_patient_permutations_plus1	0.14950980392156862	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C00031	glucose	SLC2A3	author_patient	17	17	Spearman_rho	0.14950980392156862	-0.3672520161290323	0.6323044933407878	0.5693	0.883585625	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:88a2f109b13da155	ccRCC3_FEATURE:88a2f109b13da155|SLC2A3	HGNC:11007	17	True	9999	4000	4000	2139793396	9999_within_exact_author_treatment_permutations_plus1	0.14950980392156862	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C04006	inositol 1-phosphate (I1P)	IMPA1	author_patient	17	17	Spearman_rho	0.49754901960784315	-0.023814954461338626	0.8310222991548722	0.0462	0.5672333333333333	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:890172fb1243fc69	ccRCC3_FEATURE:890172fb1243fc69|IMPA1	ENSG00000133731	17	True	9999	4000	4000	3826284634	9999_patient_permutations_plus1	0.49754901960784315	pointwise_whole_patient_percentile_bootstrap	221.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_AVAILABLE	KEGG:C04006	inositol 1-phosphate (I1P)	IMPA1	author_patient	12	12	Spearman_rho	0.34265734265734266	-0.27863561260803255	0.8081278951087384	0.2786	0.7815272727272728	REL_TUMOR_AVAILABLE	216.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:890172fb1243fc69	ccRCC3_FEATURE:890172fb1243fc69|IMPA1	ENSG00000133731	17	True	9999	4000	4000	2576489110	9999_patient_permutations_plus1	0.34265734265734266	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_TREATMENT_STRATIFIED	KEGG:C04006	inositol 1-phosphate (I1P)	IMPA1	author_patient	17	17	Spearman_rho	0.49754901960784315	-0.008718401114718428	0.8348038043809445	0.0493	0.5734368421052631	REL_TUMOR_TREATMENT_STRATIFIED	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:890172fb1243fc69	ccRCC3_FEATURE:890172fb1243fc69|IMPA1	ENSG00000133731	17	True	9999	4000	4000	4101163648	9999_within_exact_author_treatment_permutations_plus1	0.49754901960784315	pointwise_treatment_stratified_whole_patient_percentile_bootstrap	221.0	NOMINAL_EXPLORATORY
ccRCC	ccRCC3	03_PATIENT	20260925T151000Z_ccrcc3_v1	ccrcc3_patient_v1	REL_TUMOR_PRIMARY	KEGG:C04006	inositol 1-phosphate (I1P)	IMPA2	author_patient	17	17	Spearman_rho	-0.056372549019607844	-0.5426701324562512	0.4925009328358209	0.833	0.9489329896907216	REL_TUMOR_PRIMARY	221.0	DONE	NA	CAMP_ccRCC3_SUBJECT_ID	ccRCC3_FEATURE:890172fb1243fc69	ccRCC3_FEATURE:890172fb1243fc69|IMPA2	ENSG00000141401	17	True	9999	4000	4000	294971646	9999_patient_permutations_plus1	-0.056372549019607844	pointwise_whole_patient_percentile_bootstrap	221.0	NOT_SUPPORTED_THIS_TEST
