cohort	contrast	direction	pathway	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Pal2021_reprocessed	high_vs_zero	down	Cysteine and methionine metabolism	13204	282	36	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Cytokine-cytokine receptor interaction	13204	282	102	8	0.001517628809	BMPR1B;CCL2;CCL28;CCL4;CXCL14;CXCL2;CXCL3;GDF15	0.04600811547	0.04694531782
Pal2021_reprocessed	high_vs_zero	down	Cytosolic DNA-sensing pathway	13204	282	41	2	0.2180261416	CCL4;POLR2L	0.5951803675	0.6346449676
Pal2021_reprocessed	high_vs_zero	down	DNA replication	13204	282	35	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Diabetic cardiomyopathy	13204	282	163	6	0.1364954679	COX6C;COX7A1;INSR;MMP2;NDUFA13;NDUFB1	0.5105285034	0.5340126232
Pal2021_reprocessed	high_vs_zero	down	Dilated cardiomyopathy	13204	282	47	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Dopaminergic synapse	13204	282	90	2	0.5761864087	CALML3;GRIA2	0.9445716207	0.9198610807
Pal2021_reprocessed	high_vs_zero	down	Drug metabolism	13204	282	52	1	0.6752828745	TK1	1	0.9658793272
Pal2021_reprocessed	high_vs_zero	down	ECM-receptor interaction	13204	282	48	2	0.2735786819	COL6A2;TNC	0.6658105169	0.7083733729
Pal2021_reprocessed	high_vs_zero	down	Endocrine and other factor-regulated calcium reabsorption	13204	282	32	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Endocytosis	13204	282	223	1	0.9922155234	PARD6A	1	1
Pal2021_reprocessed	high_vs_zero	down	Endometrial cancer	13204	282	53	2	0.3132351305	CCND1;CTNNB1	0.716900306	0.747845643
Pal2021_reprocessed	high_vs_zero	down	Epithelial cell signaling in Helicobacter pylori infection	13204	282	61	3	0.1413878053	CXCL2;CXCL3;PLCG2	0.5128495113	0.5410829893
Pal2021_reprocessed	high_vs_zero	down	Epstein-Barr virus infection	13204	282	167	5	0.285731028	CCND1;HLA-DQA1;HLA-DRB1;PLCG2;VIM	0.6690287486	0.716935316
Pal2021_reprocessed	high_vs_zero	down	ErbB signaling pathway	13204	282	73	1	0.7940912646	PLCG2	1	1
Pal2021_reprocessed	high_vs_zero	down	Estrogen signaling pathway	13204	282	98	4	0.1575187479	CALML3;KRT10;KRT15;MMP2	0.5226528467	0.5622197205
Pal2021_reprocessed	high_vs_zero	down	Ether lipid metabolism	13204	282	28	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Fanconi anemia pathway	13204	282	48	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Fat digestion and absorption	13204	282	19	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Fatty acid degradation	13204	282	31	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Fatty acid elongation	13204	282	24	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Fc epsilon RI signaling pathway	13204	282	49	1	0.6534701798	PLCG2	0.9866042483	0.9591717971
Pal2021_reprocessed	high_vs_zero	down	Fc gamma R-mediated phagocytosis	13204	282	78	1	0.8152752235	PLCG2	1	1
Pal2021_reprocessed	high_vs_zero	down	Ferroptosis	13204	282	35	2	0.1713550978	FTH1;TF	0.5337823617	0.5812044253
Pal2021_reprocessed	high_vs_zero	down	Fluid shear stress and atherosclerosis	13204	282	114	7	0.01112648275	BMPR1B;CALML3;CCL2;CTNNB1;MMP2;NPPC;PLAT	0.1281770813	0.149762258
Pal2021_reprocessed	high_vs_zero	down	Focal adhesion	13204	282	146	5	0.202405848	BIRC3;CCND1;COL6A2;CTNNB1;TNC	0.569379429	0.6162110178
Pal2021_reprocessed	high_vs_zero	down	Folate biosynthesis	13204	282	19	1	0.3366582357	TPH1	0.7385400207	0.7677743938
Pal2021_reprocessed	high_vs_zero	down	FoxO signaling pathway	13204	282	108	3	0.406889258	CCND1;FBXO32;INSR	0.7944685173	0.8137737738
Pal2021_reprocessed	high_vs_zero	down	Fructose and mannose metabolism	13204	282	27	1	0.4420417773	GMDS	0.8173240061	0.8446577585
Pal2021_reprocessed	high_vs_zero	down	GABAergic synapse	13204	282	44	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Galactose metabolism	13204	282	20	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Gap junction	13204	282	64	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Gastric acid secretion	13204	282	44	2	0.2417710724	CA2;CALML3	0.6301363696	0.6726623009
Pal2021_reprocessed	high_vs_zero	down	Gastric cancer	13204	282	100	2	0.6336563531	CCND1;CTNNB1	0.9707076047	0.947644017
Pal2021_reprocessed	high_vs_zero	down	Glioma	13204	282	63	3	0.1514218657	CALML3;CCND1;PLCG2	0.5192478187	0.5576170293
Pal2021_reprocessed	high_vs_zero	down	Glucagon signaling pathway	13204	282	77	1	0.8112197632	CALML3	1	1
Pal2021_reprocessed	high_vs_zero	down	Glutamatergic synapse	13204	282	60	1	0.7269897827	GRIA2	1	0.9875522472
Pal2021_reprocessed	high_vs_zero	down	Glutathione metabolism	13204	282	41	1	0.5878993927	ANPEP	0.945893995	0.9240695062
Pal2021_reprocessed	high_vs_zero	down	Glycerolipid metabolism	13204	282	42	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Glycerophospholipid metabolism	13204	282	64	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Glycine, serine and threonine metabolism	13204	282	25	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Glycolysis / Gluconeogenesis	13204	282	42	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Glycosaminoglycan biosynthesis	13204	282	42	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Glycosphingolipid biosynthesis	13204	282	30	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	13204	282	24	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Glyoxylate and dicarboxylate metabolism	13204	282	26	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	GnRH secretion	13204	282	38	1	0.5602409107	CGA	0.9299676212	0.9144127989
Pal2021_reprocessed	high_vs_zero	down	GnRH signaling pathway	13204	282	74	3	0.2100914269	CALML3;CGA;MMP2	0.5790079517	0.6219615451
Pal2021_reprocessed	high_vs_zero	down	Graft-versus-host disease	13204	282	18	2	0.05554365039	HLA-DQA1;HLA-DRB1	0.3199314263	0.3530445724
Pal2021_reprocessed	high_vs_zero	down	Growth hormone synthesis, secretion and action	13204	282	94	1	0.8695259153	PLCG2	1	1
Pal2021_reprocessed	high_vs_zero	down	HIF-1 signaling pathway	13204	282	80	4	0.09176725845	INSR;PLCG2;TF;TIMP1	0.4188542326	0.4471991504
Pal2021_reprocessed	high_vs_zero	down	Hedgehog signaling pathway	13204	282	43	1	0.6053683348	CCND1	0.9558625251	0.9331013749
Pal2021_reprocessed	high_vs_zero	down	Hematopoietic cell lineage	13204	282	43	3	0.06363459246	ANPEP;HLA-DQA1;HLA-DRB1	0.3490811929	0.3750893803
Pal2021_reprocessed	high_vs_zero	down	Hepatitis B	13204	282	132	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Hepatitis C	13204	282	122	3	0.4852950284	CCND1;CLDN11;CTNNB1	0.8632738398	0.8795972389
Pal2021_reprocessed	high_vs_zero	down	Hepatocellular carcinoma	13204	282	130	3	0.5278282052	CCND1;CTNNB1;PLCG2	0.8910959747	0.8974999142
Pal2021_reprocessed	high_vs_zero	down	Herpes simplex virus 1 infection	13204	282	380	8	0.5669557587	BIRC3;C3;CCL2;CD74;HLA-DQA1;HLA-DRB1;ZNF331;ZNF552	0.9384095317	0.9156392141
Pal2021_reprocessed	high_vs_zero	down	Hippo signaling pathway	13204	282	119	7	0.01385689163	BIRC3;BMPR1B;CCN2;CCND1;CTNNB1;DLG5;PARD6A	0.1376132686	0.1674374406
Pal2021_reprocessed	high_vs_zero	down	Homologous recombination	13204	282	37	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Human T-cell leukemia virus 1 infection	13204	282	189	5	0.3783826195	CCND1;HLA-DQA1;HLA-DRB1;MMP7;ZFP36	0.7728666271	0.7989297261
Pal2021_reprocessed	high_vs_zero	down	Human cytomegalovirus infection	13204	282	177	5	0.3275194279	CALML3;CCL2;CCL4;CCND1;CTNNB1	0.7312061647	0.7601917505
Pal2021_reprocessed	high_vs_zero	down	Human immunodeficiency virus 1 infection	13204	282	164	2	0.868845158	CALML3;PLCG2	1	1
Pal2021_reprocessed	high_vs_zero	down	Human papillomavirus infection	13204	282	247	6	0.4331461797	CCND1;COL6A2;CTNNB1;MAML2;PARD6A;TNC	0.8173240061	0.8390097247
Pal2021_reprocessed	high_vs_zero	down	Huntington disease	13204	282	244	7	0.2668260758	COX6C;COX7A1;GRIA2;NDUFA13;NDUFB1;POLR2L;SOD1	0.6628123522	0.7017511533
Pal2021_reprocessed	high_vs_zero	down	Hypertrophic cardiomyopathy	13204	282	44	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	IL-17 signaling pathway	13204	282	67	3	0.1721311055	CCL2;CXCL2;CXCL3	0.5337823617	0.5821343511
Pal2021_reprocessed	high_vs_zero	down	Inflammatory bowel disease	13204	282	37	2	0.186743288	HLA-DQA1;HLA-DRB1	0.5489426722	0.5953321179
Pal2021_reprocessed	high_vs_zero	down	Inflammatory mediator regulation of TRP channels	13204	282	63	2	0.3907873662	CALML3;PLCG2	0.7798427958	0.8057810983
Pal2021_reprocessed	high_vs_zero	down	Influenza A	13204	282	124	3	0.496103553	CCL2;HLA-DQA1;HLA-DRB1	0.8640561668	0.8822508573
Pal2021_reprocessed	high_vs_zero	down	Inositol phosphate metabolism	13204	282	64	1	0.7496783732	PLCG2	1	1
Pal2021_reprocessed	high_vs_zero	down	Insulin resistance	13204	282	87	1	0.8480817114	INSR	1	1
Pal2021_reprocessed	high_vs_zero	down	Insulin secretion	13204	282	51	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Insulin signaling pathway	13204	282	113	2	0.6990504513	CALML3;INSR	1	0.9770072244
Pal2021_reprocessed	high_vs_zero	down	Intestinal immune network for IgA production	13204	282	22	4	0.001099598818	CCL28;HLA-DQA1;HLA-DRB1;PIGR	0.03725699523	0.03807566055
Pal2021_reprocessed	high_vs_zero	down	JAK-STAT signaling pathway	13204	282	85	1	0.8413335269	CCND1	1	1
Pal2021_reprocessed	high_vs_zero	down	Kaposi sarcoma-associated herpesvirus infection	13204	282	150	8	0.01522964138	C3;CALML3;CCND1;CTNNB1;CXCL2;CXCL3;PLCG2;ZFP36	0.1427259484	0.1775328893
Pal2021_reprocessed	high_vs_zero	down	Legionellosis	13204	282	47	3	0.07866415735	C3;CXCL2;CXCL3	0.3886768889	0.4167673202
Pal2021_reprocessed	high_vs_zero	down	Leishmaniasis	13204	282	53	3	0.1037728878	C3;HLA-DQA1;HLA-DRB1	0.4427643211	0.4672824677
Pal2021_reprocessed	high_vs_zero	down	Leukocyte transendothelial migration	13204	282	77	4	0.08238847076	CLDN11;CTNNB1;MMP2;PLCG2	0.3954646596	0.4222784042
Pal2021_reprocessed	high_vs_zero	down	Lipid and atherosclerosis	13204	282	159	5	0.2530967487	CALML3;CCL2;CXCL2;CXCL3;HSPA4	0.6508202109	0.6883756822
Pal2021_reprocessed	high_vs_zero	down	Long-term depression	13204	282	41	1	0.5878993927	GRIA2	0.945893995	0.9240695062
Pal2021_reprocessed	high_vs_zero	down	Long-term potentiation	13204	282	49	2	0.281530685	CALML3;GRIA2	0.6672261708	0.7139316293
Pal2021_reprocessed	high_vs_zero	down	Longevity regulating pathway	13204	282	86	3	0.2785769697	CRYAB;INSR;SOD1	0.6658105169	0.7109995267
Pal2021_reprocessed	high_vs_zero	down	Lysine degradation	13204	282	55	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Lysosome	13204	282	113	1	0.9137083956	CTSK	1	1
Pal2021_reprocessed	high_vs_zero	down	MAPK signaling pathway	13204	282	212	5	0.4750096027	DUSP6;EFNA5;INSR;NR4A1;NTRK2	0.860394752	0.8725433715
Pal2021_reprocessed	high_vs_zero	down	Malaria	13204	282	23	2	0.085731468	CCL2;GYPC	0.4014741916	0.4314468671
Pal2021_reprocessed	high_vs_zero	down	Mannose type O-glycan biosynthesis	13204	282	17	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Measles	13204	282	99	2	0.6281933888	CCND1;EIF3H	0.9705719685	0.9457551344
Pal2021_reprocessed	high_vs_zero	down	Melanogenesis	13204	282	70	2	0.44271717	CALML3;CTNNB1	0.8173240061	0.8446577585
Pal2021_reprocessed	high_vs_zero	down	Melanoma	13204	282	51	1	0.6681684133	CCND1	0.9970596012	0.9646239694
Pal2021_reprocessed	high_vs_zero	down	Metabolism of xenobiotics by cytochrome P450	13204	282	24	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	MicroRNAs in cancer	13204	282	134	6	0.06753134375	CCND1;EFNA5;PLCG2;TIMP3;TNC;VIM	0.3601671667	0.3858933928
Pal2021_reprocessed	high_vs_zero	down	Mineral absorption	13204	282	40	6	0.0001875156071	FTH1;MT1E;MT1H;MT1M;MT2A;TF	0.01200099886	0.009667471301
Pal2021_reprocessed	high_vs_zero	down	Mismatch repair	13204	282	22	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Mitophagy	13204	282	63	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Morphine addiction	13204	282	43	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Mucin type O-glycan biosynthesis	13204	282	18	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	N-Glycan biosynthesis	13204	282	46	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	NF-kappa B signaling pathway	13204	282	77	6	0.006005699884	BCL2A1;BIRC3;CCL4;CXCL2;CXCL3;PLCG2	0.0939927715	0.1071292092
Pal2021_reprocessed	high_vs_zero	down	NOD-like receptor signaling pathway	13204	282	132	5	0.1523487524	BIRC3;CCL2;CXCL2;CXCL3;IFI16	0.5192478187	0.5582465407
Pal2021_reprocessed	high_vs_zero	down	Natural killer cell mediated cytotoxicity	13204	282	68	1	0.7704875509	PLCG2	1	1
Pal2021_reprocessed	high_vs_zero	down	Necroptosis	13204	282	104	3	0.3837963123	BIRC3;FTH1;H2AC19	0.775672547	0.8043427684
Pal2021_reprocessed	high_vs_zero	down	Neuroactive ligand-receptor interaction	13204	282	67	5	0.01410761511	C3;CGA;GRIA2;GRP;TRH	0.1377285814	0.1685443298
Pal2021_reprocessed	high_vs_zero	down	Neurotrophin signaling pathway	13204	282	101	3	0.3663446394	CALML3;NTRK2;PLCG2	0.7645453343	0.7920965175
Pal2021_reprocessed	high_vs_zero	down	Neutrophil extracellular trap formation	13204	282	102	4	0.1740330755	C3;H2AC19;H2BC12;PLCG2	0.5337823617	0.582409029
Pal2021_reprocessed	high_vs_zero	down	Nicotinate and nicotinamide metabolism	13204	282	24	1	0.4046354705	NNMT	0.7944685173	0.8134785889
Pal2021_reprocessed	high_vs_zero	down	Non-alcoholic fatty liver disease	13204	282	131	5	0.1489925144	COX6C;COX7A1;INSR;NDUFA13;NDUFB1	0.5192478187	0.553946528
Pal2021_reprocessed	high_vs_zero	down	Non-small cell lung cancer	13204	282	62	2	0.3831884615	CCND1;PLCG2	0.775672547	0.8037949644
Pal2021_reprocessed	high_vs_zero	down	Notch signaling pathway	13204	282	48	2	0.2735786819	MAML2;TLE4	0.6658105169	0.7083733729
Pal2021_reprocessed	high_vs_zero	down	Nucleotide excision repair	13204	282	42	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Olfactory transduction	13204	282	21	2	0.07314323422	CALML3;NCALD	0.3761652046	0.4040292938
Pal2021_reprocessed	high_vs_zero	down	One carbon pool by folate	13204	282	17	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Oocyte meiosis	13204	282	102	1	0.8903638095	CALML3	1	1
Pal2021_reprocessed	high_vs_zero	down	Osteoclast differentiation	13204	282	90	2	0.5761864087	CTSK;PLCG2	0.9445716207	0.9198610807
Pal2021_reprocessed	high_vs_zero	down	Other glycan degradation	13204	282	15	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Other types of O-glycan biosynthesis	13204	282	32	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Ovarian steroidogenesis	13204	282	27	2	0.1126145202	CGA;INSR	0.4672874254	0.4881009871
Pal2021_reprocessed	high_vs_zero	down	Oxidative phosphorylation	13204	282	108	4	0.1998447612	COX6C;COX7A1;NDUFA13;NDUFB1	0.569379429	0.6145512089
Pal2021_reprocessed	high_vs_zero	down	Oxytocin signaling pathway	13204	282	100	2	0.6336563531	CALML3;CCND1	0.9707076047	0.947644017
Pal2021_reprocessed	high_vs_zero	down	PD-L1 expression and PD-1 checkpoint pathway in cancer	13204	282	69	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	PI3K-Akt signaling pathway	13204	282	224	7	0.2036322263	CCND1;COL6A2;EFNA5;INSR;NR4A1;NTRK2;TNC	0.569379429	0.6167451241
Pal2021_reprocessed	high_vs_zero	down	PPAR signaling pathway	13204	282	49	2	0.281530685	FABP7;FADS2	0.6672261708	0.7139316293
Pal2021_reprocessed	high_vs_zero	down	Pancreatic cancer	13204	282	73	1	0.7940912646	CCND1	1	1
Pal2021_reprocessed	high_vs_zero	down	Pancreatic secretion	13204	282	47	2	0.2656230249	CA2;CPB1	0.6628123522	0.7017511533
Pal2021_reprocessed	high_vs_zero	down	Pantothenate and CoA biosynthesis	13204	282	15	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Parathyroid hormone synthesis, secretion and action	13204	282	79	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Parkinson disease	13204	282	204	5	0.4417743961	CALML3;COX6C;COX7A1;NDUFA13;NDUFB1	0.8173240061	0.8446577585
Pal2021_reprocessed	high_vs_zero	down	Pathogenic Escherichia coli infection	13204	282	161	2	0.8619890578	CLDN11;MYH11	1	1
Pal2021_reprocessed	high_vs_zero	down	Pathways in cancer	13204	282	375	6	0.8164679786	BIRC3;CALML3;CCND1;CTNNB1;MMP2;PLCG2	1	1
Pal2021_reprocessed	high_vs_zero	down	Pathways of neurodegeneration	13204	282	356	8	0.4925305274	CALML3;COX6C;COX7A1;CTNNB1;GRIA2;NDUFA13;NDUFB1;SOD1	0.8632738398	0.8799674899
Pal2021_reprocessed	high_vs_zero	down	Pentose phosphate pathway	13204	282	24	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Peroxisome	13204	282	69	1	0.7754146604	SOD1	1	1
Pal2021_reprocessed	high_vs_zero	down	Pertussis	13204	282	52	6	0.000802897458	C1QA;C1QB;C1R;C3;CALML3;SERPING1	0.03083126239	0.03053642791
Pal2021_reprocessed	high_vs_zero	down	Phagosome	13204	282	110	4	0.2086951478	C1R;C3;HLA-DQA1;HLA-DRB1	0.5779250247	0.6219615451
Pal2021_reprocessed	high_vs_zero	down	Phosphatidylinositol signaling system	13204	282	82	2	0.5256776414	CALML3;PLCG2	0.890559769	0.8960853255
Pal2021_reprocessed	high_vs_zero	down	Phospholipase D signaling pathway	13204	282	104	2	0.6548828132	INSR;PLCG2	0.9866042483	0.9591717971
Pal2021_reprocessed	high_vs_zero	down	Platelet activation	13204	282	84	1	0.8378482531	PLCG2	1	1
Pal2021_reprocessed	high_vs_zero	down	Porphyrin and chlorophyll metabolism	13204	282	22	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Primary immunodeficiency	13204	282	17	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Prion disease	13204	282	211	7	0.1661052	C1QA;C1QB;COX6C;COX7A1;NDUFA13;NDUFB1;SOD1	0.5281438099	0.5734584285
Pal2021_reprocessed	high_vs_zero	down	Progesterone-mediated oocyte maturation	13204	282	76	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Prolactin signaling pathway	13204	282	58	2	0.3524100479	CCND1;CGA	0.7546029279	0.7805406036
Pal2021_reprocessed	high_vs_zero	down	Propanoate metabolism	13204	282	30	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Prostate cancer	13204	282	84	3	0.2669660863	CCND1;CTNNB1;PLAT	0.6628123522	0.7017511533
Pal2021_reprocessed	high_vs_zero	down	Proteasome	13204	282	43	1	0.6053683348	PSMB9	0.9558625251	0.9331013749
Pal2021_reprocessed	high_vs_zero	down	Protein digestion and absorption	13204	282	39	3	0.05010210111	COL17A1;COL6A2;CPB1	0.3171297828	0.3378978912
Pal2021_reprocessed	high_vs_zero	down	Protein export	13204	282	23	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Protein processing in endoplasmic reticulum	13204	282	158	2	0.8548072679	AMFR;CRYAB	1	1
Pal2021_reprocessed	high_vs_zero	down	Proteoglycans in cancer	13204	282	159	6	0.1254885597	CCND1;CTNNB1;MMP2;PLCG2;TIMP3;TWIST1	0.4953043476	0.513458839
Pal2021_reprocessed	high_vs_zero	down	Purine metabolism	13204	282	94	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Pyrimidine metabolism	13204	282	46	1	0.6301977712	TK1	0.9705719685	0.9475429872
Pal2021_reprocessed	high_vs_zero	down	Pyruvate metabolism	13204	282	33	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	RIG-I-like receptor signaling pathway	13204	282	49	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	RNA degradation	13204	282	68	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	RNA polymerase	13204	282	31	1	0.4882986545	POLR2L	0.8632738398	0.8799118331
Pal2021_reprocessed	high_vs_zero	down	RNA transport	13204	282	152	1	0.9631379087	EIF3H	1	1
Pal2021_reprocessed	high_vs_zero	down	Rap1 signaling pathway	13204	282	147	5	0.2061785803	CALML3;CTNNB1;EFNA5;INSR;PARD6A	0.5737143104	0.6201194742
Pal2021_reprocessed	high_vs_zero	down	Ras signaling pathway	13204	282	147	6	0.09526025083	CALML3;EFNA5;INSR;NTRK2;PLCG2;RASA4	0.4188542326	0.4517543609
Pal2021_reprocessed	high_vs_zero	down	Regulation of actin cytoskeleton	13204	282	156	1	0.9662222366	MYH11	1	1
Pal2021_reprocessed	high_vs_zero	down	Regulation of lipolysis in adipocytes	13204	282	37	2	0.186743288	CGA;INSR	0.5489426722	0.5953321179
Pal2021_reprocessed	high_vs_zero	down	Relaxin signaling pathway	13204	282	95	2	0.605711496	ACTA2;MMP2	0.9558625251	0.9331013749
Pal2021_reprocessed	high_vs_zero	down	Renal cell carcinoma	13204	282	64	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Renin secretion	13204	282	44	2	0.2417710724	AQP1;CALML3	0.6301363696	0.6726623009
Pal2021_reprocessed	high_vs_zero	down	Retinol metabolism	13204	282	19	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Retrograde endocannabinoid signaling	13204	282	92	3	0.3136438839	GRIA2;NDUFA13;NDUFB1	0.716900306	0.747845643
Pal2021_reprocessed	high_vs_zero	down	Rheumatoid arthritis	13204	282	61	6	0.001866203321	CCL2;CTSK;CXCL2;CXCL3;HLA-DQA1;HLA-DRB1	0.04781531794	0.05279989884
Pal2021_reprocessed	high_vs_zero	down	Ribosome	13204	282	128	23	2.873976974e-15	RPL10;RPL13A;RPL17;RPL18A;RPL21;RPL27A;RPL31;RPL32;RPL34;RPL36;RPL38;RPLP0;RPLP1;RPS16;RPS17;RPS25;RPS27;RPS27L;RPS29;RPS4Y1;RPS5;RPS8;RPSA	8.277053685e-13	3.33381329e-12
Pal2021_reprocessed	high_vs_zero	down	Ribosome biogenesis in eukaryotes	13204	282	70	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	SNARE interactions in vesicular transport	13204	282	32	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Salivary secretion	13204	282	54	4	0.0279580999	CALML3;CST3;HTN1;LYZ	0.2118929677	0.2456923931
Pal2021_reprocessed	high_vs_zero	down	Salmonella infection	13204	282	217	2	0.9483487107	BIRC3;CTNNB1	1	1
Pal2021_reprocessed	high_vs_zero	down	Selenocompound metabolism	13204	282	16	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Serotonergic synapse	13204	282	51	1	0.6681684133	TPH1	0.9970596012	0.9646239694
Pal2021_reprocessed	high_vs_zero	down	Shigellosis	13204	282	212	2	0.9434759022	C3;PLCG2	1	1
Pal2021_reprocessed	high_vs_zero	down	Signaling pathways regulating pluripotency of stem cells	13204	282	97	2	0.6170786781	BMPR1B;CTNNB1	0.9606414016	0.9398725794
Pal2021_reprocessed	high_vs_zero	down	Small cell lung cancer	13204	282	78	2	0.4989493236	BIRC3;CCND1	0.8640561668	0.8846681937
Pal2021_reprocessed	high_vs_zero	down	Sphingolipid metabolism	13204	282	37	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Sphingolipid signaling pathway	13204	282	101	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Spinocerebellar ataxia	13204	282	114	1	0.9155672477	GRIA2	1	1
Pal2021_reprocessed	high_vs_zero	down	Spliceosome	13204	282	129	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Staphylococcus aureus infection	13204	282	34	8	4.394317278e-07	C1QA;C1QB;C1R;C3;HLA-DQA1;HLA-DRB1;KRT10;KRT15	6.327816881e-05	5.996950638e-05
Pal2021_reprocessed	high_vs_zero	down	Starch and sucrose metabolism	13204	282	19	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Steroid biosynthesis	13204	282	17	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Steroid hormone biosynthesis	13204	282	21	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Synaptic vesicle cycle	13204	282	49	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Systemic lupus erythematosus	13204	282	61	8	4.325698256e-05	C1QA;C1QB;C1R;C3;H2AC19;H2BC12;HLA-DQA1;HLA-DRB1	0.004983204391	0.003041096956
Pal2021_reprocessed	high_vs_zero	down	T cell receptor signaling pathway	13204	282	73	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	TGF-beta signaling pathway	13204	282	70	1	0.7802363632	BMPR1B	1	1
Pal2021_reprocessed	high_vs_zero	down	TNF signaling pathway	13204	282	93	4	0.1377625717	BIRC3;CCL2;CXCL2;CXCL3	0.5119434921	0.536800033
Pal2021_reprocessed	high_vs_zero	down	Taste transduction	13204	282	19	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Terpenoid backbone biosynthesis	13204	282	21	0	1		1	1
Pal2021_reprocessed	high_vs_zero	down	Th1 and Th2 cell differentiation	13204	282	66	3	0.1668787733	HLA-DQA1;HLA-DRB1;MAML2	0.5281438099	0.5744195163
Pal2021_reprocessed	high_vs_zero	down	Th17 cell differentiation	13204	282	76	2	0.4852295641	HLA-DQA1;HLA-DRB1	0.8632738398	0.8795972389
Pal2021_reprocessed	high_vs_zero	down	Thermogenesis	13204	282	186	5	0.3656394363	COX6C;COX7A1;NDUFA13;NDUFAF2;NDUFB1	0.7645453343	0.7913092277
Pal2021_reprocessed	high_vs_zero	down	Thyroid cancer	13204	282	33	2	0.156196214	CCND1;CTNNB1	0.5226528467	0.5622197205
Pal2021_reprocessed	high_vs_zero	down	Thyroid hormone signaling pathway	13204	282	96	3	0.3370973406	CCND1;CTNNB1;PLCG2	0.7385400207	0.7677743938
Pal2021_reprocessed	high_vs_zero	down	Thyroid hormone synthesis	13204	282	46	1	0.6301977712	CGA	0.9705719685	0.9475429872
Pal2021_reprocessed	high_vs_zero	down	Tight junction	13204	282	132	5	0.1523487524	CCND1;CLDN11;HSPA4;MYH11;PARD6A	0.5192478187	0.5582465407
