gene	current_pool	history_only	n_current_relations	RNA_status	RNA_n	RNA_effect	RNA_p	RNA_q	RNA_positive_pairs	RNA_negative_pairs	RNA_tier	CAMP_evaluable	CAMP_nominal	CAMP_FDR	Wu_top	Pal_top	Wu_ER_top	Wu_HER2_top	Wu_TNBC_top	interpretation_cn	limitation_cn	next_action_cn	RNA_source	relation_source	cell_source	judgment_type	new_patient_statistics	interpretation_scope	interpretation_scope_note	Wu_source_status	Wu_source_reason	Wu_mechanical_top	Wu_mechanical_top_profile_status	Wu_mechanical_top_eligible_source_labels	Wu_mechanical_top_detection_fraction	Wu_max_detection_fraction	Wu_n_evaluable_celltypes	Wu_bootstrap_top_frequency	Wu_location_interpretable	Wu_source_status_path	Pal_source_status	Pal_source_reason	Pal_mechanical_top	Pal_mechanical_top_profile_status	Pal_mechanical_top_eligible_source_labels	Pal_mechanical_top_detection_fraction	Pal_max_detection_fraction	Pal_n_evaluable_celltypes	Pal_bootstrap_top_frequency	Pal_location_interpretable	Pal_source_status_path	Wu_ER_source_status	Wu_ER_top_eligible_source_labels	Wu_ER_top_detection_fraction	Wu_ER_shared_top	Wu_HER2_source_status	Wu_HER2_top_eligible_source_labels	Wu_HER2_top_detection_fraction	Wu_HER2_shared_top	Wu_TNBC_source_status	Wu_TNBC_top_eligible_source_labels	Wu_TNBC_top_detection_fraction	Wu_TNBC_shared_top	Wu_subtype_pattern	source_display_version
PUDP	True	False	1	DONE	45.0	0.12440617624826589	0.005958895617027621	0.012969361048824821	28.0	17.0	FDR_SUPPORTED	1	0	0	Malignant_epithelial	Myeloid	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Malignant_epithelial	DONE	20	0.12579829809288395	0.12579829809288393	9	0.94	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Myeloid	DONE	30	0.03685052907964762	0.047153014184782245	9	0.773	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	9	0.102248581730784	Malignant_epithelial	DONE	3	0.2323133863691386	Malignant_epithelial	DONE	8	0.1123485708966508	Malignant_epithelial	SAME_TOP	source_display_v2
PYCR1	True	False	1	DONE	45.0	0.7332117350172779	9.329622542576029e-09	9.86274383072323e-08	37.0	8.0	FDR_SUPPORTED	1	1	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	已有恶性上皮表达背景及CAF功能文献，作为限定专题。	最高表达不是唯一功能细胞；既有论文端点摘录不是新独立验证。	已有专题收束，需新问题再深入。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	专门讨论	既有汇总中的定向讨论；不等于全文审计或最终排序	DONE	NA	Malignant_epithelial	DONE	20	0.5434593493820177	0.5434593493820177	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.2760125648536717	0.2760125648536717	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.4700225211490905	Malignant_epithelial	DONE	3	0.7145536647892626	Malignant_epithelial	DONE	8	0.5619154128663437	Malignant_epithelial	SAME_TOP	source_display_v2
PYCR2	True	False	1	DONE	45.0	0.1370963425233046	0.0005791003089343	0.0016586259332647354	32.0	13.0	FDR_SUPPORTED	1	0	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Endothelial	Nonmalignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.1934833720386784	0.1934833720386783	9	0.78	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.16861382374804612	0.168613823748046	9	0.995	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.1971501659260458	Malignant_epithelial	DONE	4	0.1215057615691581	Endothelial	DONE	4	0.1553160336982475	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
PYCR3	True	False	1	DONE	45.0	0.3272773741035645	2.864657784674988e-07	2.018901676818563e-06	37.0	8.0	FDR_SUPPORTED	1	0	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.17392507838055832	0.1739250783805583	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.08200779936224989	0.0820077993622498	9	1.0	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.1766760881235442	Malignant_epithelial	DONE	3	0.238163478426668	Malignant_epithelial	DONE	8	0.146740792402408	Malignant_epithelial	SAME_TOP	source_display_v2
RBKS	True	False	1	DONE	45.0	0.021545046570864	0.7082787449564488	0.7881598064177024	21.0	24.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Myeloid	Myeloid	Endothelial	Myeloid	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Myeloid	DONE	26	0.22486672489557286	0.2248667248955728	9	0.798	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Myeloid	DONE	30	0.02297531422569608	0.0348435881662245	9	0.737	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.1843363380061365	Endothelial	DONE	5	0.3055165306341776	Myeloid	DONE	10	0.2239158799027013	Myeloid	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
RFK	True	False	1	DONE	45.0	0.016708828789743	0.6256933637978661	0.7015349836521529	22.0	23.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Endothelial	Endothelial	Malignant_epithelial	Endothelial	Endothelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Endothelial	DONE	24	0.19696186466953294	0.2881116523248163	9	0.655	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Endothelial	DONE	23	0.09625854751513216	0.1368810313864808	9	0.756	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	9	0.2599986820267596	Malignant_epithelial	DONE	4	0.2296893896230166	Endothelial	DONE	9	0.1815248824758925	Endothelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
SDHA	True	False	1	DONE	45.0	-0.007621476483689765	0.8867189586649984	0.9113500408501372	20.0	25.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Malignant_epithelial	DONE	20	0.3921243707450345	0.3921243707450344	9	0.965	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Malignant_epithelial	DONE	33	0.1996384688523395	0.1996384688523395	9	0.794	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	4	0.4382057796612769	Malignant_epithelial	DONE	3	0.6077783067514303	Malignant_epithelial	DONE	8	0.41465934990556	Malignant_epithelial	SAME_TOP	source_display_v2
SDHB	True	False	1	DONE	45.0	-0.07451217731764868	0.23608605466304114	0.3256830855793898	21.0	24.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Malignant_epithelial	Myeloid	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Malignant_epithelial	DONE	20	0.4847934530762072	0.48479345307620714	9	0.972	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Myeloid	DONE	30	0.19680026115203242	0.2622276070123286	9	0.828	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	4	0.5427304098336012	Malignant_epithelial	DONE	3	0.6879867299724088	Malignant_epithelial	DONE	8	0.5560012784515496	Malignant_epithelial	SAME_TOP	source_display_v2
SDHC	True	False	1	DONE	45.0	0.023092139496907808	0.7824977479396436	0.8331630697486853	18.0	27.0	NOT_NOMINAL_SIGNIFICANT	1	1	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Malignant_epithelial	DONE	20	0.7157859779729135	0.7157859779729134	9	1.0	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Malignant_epithelial	DONE	33	0.4808676288803304	0.48086762888033036	9	1.0	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	9	0.6958481732142379	Malignant_epithelial	DONE	3	0.7957864959980635	Malignant_epithelial	DONE	8	0.7082158140669923	Malignant_epithelial	SAME_TOP	source_display_v2
SDHD	True	False	1	DONE	45.0	-0.2330178036080945	0.00015910995246968038	0.0005351880219434703	12.0	33.0	FDR_SUPPORTED	1	0	0	Myeloid	Perivascular	Myeloid	Myeloid	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Myeloid	DONE	26	0.2982218708899904	0.34418492880512647	9	0.38	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Perivascular	DONE	15	0.16038125694838995	0.21614108070561452	9	0.657	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	11	0.3172721588715136	Myeloid	DONE	5	0.3843238388901863	Myeloid	DONE	8	0.3452428166731027	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
SHMT1	True	False	2	DONE	45.0	-0.7265482454608492	1.877572404043361e-09	3.087563508871305e-08	6.0	39.0	FDR_SUPPORTED	2	1	0	Nonmalignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Nonmalignant_epithelial	DONE	10	0.17002799430317922	0.1700279943031792	9	0.885	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.05482723270192949	0.0548272327019294	9	0.895	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	4	0.2581975246263115	Malignant_epithelial	DONE	3	0.1479203966442631	Malignant_epithelial	DONE	8	0.1431216295497235	Malignant_epithelial	SAME_TOP	source_display_v2
SHMT2	True	False	2	DONE	45.0	0.4723285378425518	6.875892110730186e-08	6.360200202425422e-07	40.0	5.0	FDR_SUPPORTED	2	0	0	Malignant_epithelial	Malignant_epithelial	Myeloid	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE	NA	Malignant_epithelial	DONE	20	0.3325361491556528	0.3325361491556527	9	0.995	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	NA	Malignant_epithelial	DONE	33	0.16337946232255743	0.1633794623225574	9	0.915	True	results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/all117_source_stability.tsv	DONE	11	0.1726278741490771	Myeloid	DONE	3	0.5212265734628047	Malignant_epithelial	DONE	8	0.4046950821144698	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
SLC13A3	True	False	1	DONE	45.0	0.13605912154772826	0.041540272603439926	0.07407181138926637	27.0	18.0	NOMINAL_P_ONLY	1	0	0	Malignant_epithelial	Fibroblasts	Fibroblasts	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Malignant_epithelial	DONE	20	0.037542440446787416	0.03754244044678736	9	0.553	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Fibroblasts	DONE	30	0.008892264234015413	0.010395918458832367	9	0.662	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	9	0.0177736135432897	Fibroblasts	DONE	3	0.0893101373595375	Malignant_epithelial	DONE	8	0.0500993365710451	Malignant_epithelial	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
SLC22A2	True	False	3	DONE	45.0	-0.04075373207082425	0.14610503929403187	0.21623545815516718	19.0	26.0	NOT_NOMINAL_SIGNIFICANT	3	0	0	暂不可定位	暂不可定位	暂不可定位	暂不可定位	暂不可定位	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Perivascular	DONE	24	0.0006621103708613322	0.0011164886244052	9	NA	False	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	NOT_EVALUABLE	low_detection_or_fewer_than_two_covered_lineages	Perivascular	DONE	15	0.0009389939622497761	0.0009389939622497667	9	NA	False	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	NOT_EVALUABLE	9	0.001447264992833	暂不可定位	NOT_EVALUABLE	5	0.0021871280734806	暂不可定位	NOT_EVALUABLE	9	0.0008680555555555	暂不可定位	LOW_DETECTION_OR_COVERAGE	source_display_v2
SLC22A4	True	False	1	DONE	45.0	0.0799414618599378	0.4035692137792942	0.4895757675355372	21.0	24.0	NOT_NOMINAL_SIGNIFICANT	1	0	0	Endothelial	Endothelial	Nonmalignant_epithelial	Endothelial	Endothelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Endothelial	DONE	24	0.03397011713659579	0.04328637670109185	9	0.548	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Endothelial	DONE	23	0.01509031702410985	0.015090317024109831	9	0.986	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	4	0.071131696406468	Endothelial	DONE	4	0.0476106102824955	Endothelial	DONE	9	0.0352704400167809	Endothelial	SAME_TOP	source_display_v2
SLC25A10	True	False	1	DONE	45.0	0.10193052616674064	0.30541989787267687	0.3930621294361407	23.0	22.0	NOT_NOMINAL_SIGNIFICANT	1	1	0	Malignant_epithelial	Malignant_epithelial	Nonmalignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Malignant_epithelial	DONE	20	0.16263118098752452	0.1626311809875245	9	1.0	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Malignant_epithelial	DONE	33	0.09699019818563805	0.09699019818563799	9	1.0	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	4	0.1140879739633937	Malignant_epithelial	DONE	3	0.2899344258435337	Malignant_epithelial	DONE	8	0.1860951948424772	Malignant_epithelial	SAME_TOP	source_display_v2
SLC25A20	True	False	2	DONE	45.0	-0.5669573449518149	3.2210488699091483e-06	1.765611973135385e-05	10.0	35.0	FDR_SUPPORTED	2	0	0	T_NK_cells	Myeloid	Endothelial	Myeloid	T_NK_cells	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		T_NK_cells	DONE	26	0.03355984391429999	0.07718647298112735	9	0.43	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Myeloid	DONE	30	0.030338638333862945	0.030338638333862893	9	0.547	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	11	0.0589707744735871	Endothelial	DONE	5	0.1273274896434951	Myeloid	DONE	10	0.0422465547690055	T_NK_cells	DIFFERENT_TOP_DESCRIPTIVE	source_display_v2
SLC29A2	True	False	6	DONE	45.0	0.24023213395648085	0.0008021820360004462	0.0021985729875567787	32.0	13.0	FDR_SUPPORTED	6	2	0	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	Malignant_epithelial	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Malignant_epithelial	DONE	20	0.10825403506589722	0.10825403506589718	9	0.998	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Malignant_epithelial	DONE	33	0.05232978542222368	0.05232978542222365	9	0.961	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	9	0.0957942421098272	Malignant_epithelial	DONE	3	0.1732737114019004	Malignant_epithelial	DONE	8	0.0978889235154747	Malignant_epithelial	SAME_TOP	source_display_v2
SLC47A1	True	False	1	DONE	45.0	-0.019992495131016398	0.8536909883503938	0.8897624385623824	20.0	25.0	NOT_NOMINAL_SIGNIFICANT	1	1	0	Myeloid	Myeloid	Myeloid	Myeloid	Myeloid	完整保留候选，按自身配对RNA、关系级患者结果和细胞来源讨论。	未被选作示例不表示无作用；来源与相关不证明功能。	当前完成来源记录，尚无足够依据安排独立机制课题。	results/BRCA/03_PATIENT/20260921T150000Z_mapping262_patient_v1/paired_RNA150.tsv	results/BRCA/07_INTEGRATION/20260921T154000Z_mapping262_integration_v1/relations262_comparison.tsv	results/BRCA/06_EXTERNAL/20260922T064625Z_sc156_subtypes_v1/genes156_subtype_appended.tsv	INTERPRETATION_NOT_NEW_TEST	False	通用保留说明	未开展逐基因深入优先级裁决；未列示不表示低价值	DONE		Myeloid	DONE	26	0.033327407902098045	0.03332740790209801	9	0.914	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE		Myeloid	DONE	30	0.015514644557016545	0.01552109882124421	9	0.864	True	results/BRCA/06_EXTERNAL/20260922T023000Z_sc39_v1/new39_source_stability.tsv	DONE	11	0.0274131887772313	Myeloid	DONE	5	0.0635993668401329	Myeloid	DONE	10	0.0246970694704339	Myeloid	SAME_TOP	source_display_v2
