feature_name	metabolite_key	gene	uniprot_accession	matched_chebi	matched_participant_names	reaction	relation_type	rhea_ids	compartment	annotation_evidence	human_experimental_annotation	subunit_notes	source_url	status	reason
alpha-ketoglutarate	KEGG:C00026	KDM7A	Q6ZMT4	16810	2-oxoglutarate	N(6)-methyl-L-lysyl(20)-[histone H4] + 2-oxoglutarate + O2 = L-lysyl(20)-[histone H4] + formaldehyde + succinate + CO2	DIRECT_REACTION	RHEA:67804;RHEA-COMP:15554;RHEA-COMP:15555	Nucleus	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20622853""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q6ZMT4/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	KDM3B	Q7LBC6	16810	2-oxoglutarate	N(6),N(6)-dimethyl-L-lysyl(9)-[histone H3] + 2 2-oxoglutarate + 2 O2 = L-lysyl(9)-[histone H3] + 2 formaldehyde + 2 succinate + 2 CO2	DIRECT_REACTION	RHEA:60188;RHEA-COMP:15541;RHEA-COMP:15546	Nucleus	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16603237""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q7LBC6/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	P4HA3	Q7Z4N8	16810	2-oxoglutarate	L-prolyl-[collagen] + 2-oxoglutarate + O2 = trans-4-hydroxy-L-prolyl-[collagen] + succinate + CO2	DIRECT_REACTION	RHEA:18945;RHEA-COMP:11676;RHEA-COMP:11680	Endoplasmic reticulum lumen	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14500733""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12874193""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14500733""}], ""value"": ""Heterotetramer of two alpha-3 chains and two beta chains (the beta chain is the multi-functional PDI)""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q7Z4N8/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	NIT1	Q86X76	16810	2-oxoglutarate	N-(4-oxoglutaryl)-L-cysteinylglycine + H2O = L-cysteinylglycine + 2-oxoglutarate	DIRECT_REACTION	RHEA:54532	Mitochondrion; Cytoplasm	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8VDK1""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q86X76/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
alpha-ketoglutarate	KEGG:C00026	RIOX2	Q8IUF8	16810	2-oxoglutarate	L-histidyl-[protein] + 2-oxoglutarate + O2 = (3S)-3-hydroxy-L-histidyl-[protein] + succinate + CO2	DIRECT_REACTION	RHEA:54256;RHEA-COMP:9745;RHEA-COMP:13840	Nucleus; Nucleus, nucleolus	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23103944""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8IUF8/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	RIOX2	Q8IUF8	16810	2-oxoglutarate	L-histidyl-[ribosomal protein uL15] + 2-oxoglutarate + O2 = (3S)-3-hydroxy-L-histidyl-[ribosomal protein uL15] + succinate + CO2	DIRECT_REACTION	RHEA:54024;RHEA-COMP:13760;RHEA-COMP:13761	Nucleus; Nucleus, nucleolus	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23103944""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8IUF8/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	P3H2	Q8IVL5	16810	2-oxoglutarate	L-prolyl-[collagen] + 2-oxoglutarate + O2 = trans-3-hydroxy-L-prolyl-[collagen] + succinate + CO2	DIRECT_REACTION	RHEA:22872;RHEA-COMP:11676;RHEA-COMP:11678	Endoplasmic reticulum; Sarcoplasmic reticulum; Golgi apparatus	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18487197""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8IVL5/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	P3H3	Q8IVL6	16810	2-oxoglutarate	L-prolyl-[collagen] + 2-oxoglutarate + O2 = trans-3-hydroxy-L-prolyl-[collagen] + succinate + CO2	DIRECT_REACTION	RHEA:22872;RHEA-COMP:11676;RHEA-COMP:11678	Endoplasmic reticulum	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q32P28""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8CG70""}], ""value"": ""Identified in a complex with PLOD1 and P3H4. Intercats with P3H4; this interaction is direct""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8IVL6/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	ADHFE1	Q8IWW8	16810	2-oxoglutarate	(S)-3-hydroxybutanoate + 2-oxoglutarate = (R)-2-hydroxyglutarate + acetoacetate	DIRECT_REACTION	RHEA:23048	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16435184""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8IWW8/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	ADHFE1	Q8IWW8	16810	2-oxoglutarate	4-hydroxybutanoate + 2-oxoglutarate = (R)-2-hydroxyglutarate + succinate semialdehyde	DIRECT_REACTION	RHEA:24734	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16435184""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8IWW8/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	KDM8	Q8N371	16810	2-oxoglutarate	L-arginyl-[protein] + 2-oxoglutarate + O2 = (3R)-3-hydroxy-L-arginyl-[protein] + succinate + CO2	DIRECT_REACTION	RHEA:56744;RHEA-COMP:10532;RHEA-COMP:14712	Nucleus; Chromosome	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29563586""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9CXT6""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24100311""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24981860""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""28455245""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""28982940""}], ""value"": ""Can form homodimers (via JmjC domain) (PubMed:24100311, PubMed:28982940). Found in a complex with RCCD1 (PubMed:24981860). Interacts (via N-terminus) with RCCD1 (via N-terminus); this interaction stimulates H3K36me3 and H3K36me2 demethylation (PubMed:24981860, PubMed:28455245). Interacts (via JmjC domain) with H3C1 (PubMed:28982940). Interacts with FBXL3 and PSMD2 (By similarity). Interacts with CRY1 in a FBXL3-dependent manner (By similarity)""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8N371/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	D2HGDH	Q8N465	16810	2-oxoglutarate	(R)-2-hydroxyglutarate + A = 2-oxoglutarate + AH2	DIRECT_REACTION	RHEA:38295	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15070399""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15609246""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16037974""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20020533""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33431826""}, {""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""16442322""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8N465/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	OGFOD1	Q8N543	16810	2-oxoglutarate	[ribosomal protein uS12]-L-proline + 2-oxoglutarate + O2 = [ribosomal protein uS12]-(3S)-3-hydroxy-L-proline + succinate + CO2	DIRECT_REACTION	RHEA:54156;RHEA-COMP:13816;RHEA-COMP:13818	Cytoplasm; Nucleus; Cytoplasm	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24550462""}, {""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""25728928""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25728928""}], ""value"": ""Monomer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8N543/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	AADAT	Q8N5Z0	16810	2-oxoglutarate	glycine + 2-oxoglutarate = glyoxylate + L-glutamate	DIRECT_REACTION	RHEA:14089	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18620547""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18056995""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18056996""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18620547""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	AADAT	Q8N5Z0	16810	2-oxoglutarate	L-kynurenine + 2-oxoglutarate = kynurenate + L-glutamate + H2O	DIRECT_REACTION	RHEA:65560	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18056995""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18620547""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18056995""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18056996""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18620547""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	AADAT	Q8N5Z0	16810	2-oxoglutarate	L-2-aminoadipate + 2-oxoglutarate = 2-oxoadipate + L-glutamate	DIRECT_REACTION	RHEA:12601	Mitochondrion	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12126930""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18620547""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18056995""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18056996""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18620547""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	TET1	Q8NFU7	16810	2-oxoglutarate	a 5-methyl-2'-deoxycytidine in DNA + 2-oxoglutarate + O2 = a 5-hydroxymethyl-2'-deoxycytidine in DNA + succinate + CO2	DIRECT_REACTION	RHEA:52636;RHEA-COMP:11370;RHEA-COMP:13315	Nucleus; Chromosome; Nucleus; Chromosome; Nucleus; Chromosome	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19372391""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21496894""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3URK3""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21490601""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24357321""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25557551""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33833093""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""35798741""}], ""value"": ""Interacts with SIN3A; recruits the transcriptional corepressor SIN3A to gene promoters (PubMed:21490601). Interacts with HCFC1 (By similarity). Interacts (via C-terminus) with OGT (By similarity). Found in a complex composed of at least SINHCAF, SIN3A, HDAC1, SAP30, RBBP4, OGT and TET1 (By similarity). Interacts with QSER1 (PubMed:33833093). Interacts with NONO (via DNA-binding domain); this interaction recruits TET1 to genomic loci (By similarity). Interacts with FOXA2; this interaction may recruit TET1 to specific enhancers to preserve their unmethylated status and hence allowing gene expression (PubMed:35798741). Interacts with RNF2 (By similarity). Directly interacts (via C-terminus) with the DCAF1 component of the CRL4(VprBP) E3 ubiquitin-protein ligase complex (PubMed:24357321, PubMed:25557551)""}], ""commentType"": ""SUBUNIT""}, {""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36056023""}], ""value"": ""Interacts with UHRF1; this interaction induces the recruitment of TET1 to replicating heterochromatin (PubMed:36056023). Interacts with DCAF1 (PubMed:36056023)""}], ""commentType"": ""SUBUNIT"", ""molecule"": ""Isoform 2""}]"	https://www.uniprot.org/uniprotkb/Q8NFU7/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	TET1	Q8NFU7	16810	2-oxoglutarate	a 5-hydroxymethyl-2'-deoxycytidine in DNA + 2-oxoglutarate + O2 = a 5-formyl-2'-deoxycytidine in DNA + succinate + CO2 + H2O	DIRECT_REACTION	RHEA:53828;RHEA-COMP:13315;RHEA-COMP:13656	Nucleus; Chromosome; Nucleus; Chromosome; Nucleus; Chromosome	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""21778364""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3URK3""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21490601""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24357321""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25557551""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33833093""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""35798741""}], ""value"": ""Interacts with SIN3A; recruits the transcriptional corepressor SIN3A to gene promoters (PubMed:21490601). Interacts with HCFC1 (By similarity). Interacts (via C-terminus) with OGT (By similarity). Found in a complex composed of at least SINHCAF, SIN3A, HDAC1, SAP30, RBBP4, OGT and TET1 (By similarity). Interacts with QSER1 (PubMed:33833093). Interacts with NONO (via DNA-binding domain); this interaction recruits TET1 to genomic loci (By similarity). Interacts with FOXA2; this interaction may recruit TET1 to specific enhancers to preserve their unmethylated status and hence allowing gene expression (PubMed:35798741). Interacts with RNF2 (By similarity). Directly interacts (via C-terminus) with the DCAF1 component of the CRL4(VprBP) E3 ubiquitin-protein ligase complex (PubMed:24357321, PubMed:25557551)""}], ""commentType"": ""SUBUNIT""}, {""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36056023""}], ""value"": ""Interacts with UHRF1; this interaction induces the recruitment of TET1 to replicating heterochromatin (PubMed:36056023). Interacts with DCAF1 (PubMed:36056023)""}], ""commentType"": ""SUBUNIT"", ""molecule"": ""Isoform 2""}]"	https://www.uniprot.org/uniprotkb/Q8NFU7/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	TET1	Q8NFU7	16810	2-oxoglutarate	a 5-formyl-2'-deoxycytidine in DNA + 2-oxoglutarate + O2 = a 5-carboxyl-2'-deoxycytidine in DNA + succinate + CO2 + H(+)	DIRECT_REACTION	RHEA:53832;RHEA-COMP:13656;RHEA-COMP:13657	Nucleus; Chromosome; Nucleus; Chromosome; Nucleus; Chromosome	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""21778364""}]"	False	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3URK3""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21490601""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24357321""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25557551""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33833093""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""35798741""}], ""value"": ""Interacts with SIN3A; recruits the transcriptional corepressor SIN3A to gene promoters (PubMed:21490601). Interacts with HCFC1 (By similarity). Interacts (via C-terminus) with OGT (By similarity). Found in a complex composed of at least SINHCAF, SIN3A, HDAC1, SAP30, RBBP4, OGT and TET1 (By similarity). Interacts with QSER1 (PubMed:33833093). Interacts with NONO (via DNA-binding domain); this interaction recruits TET1 to genomic loci (By similarity). Interacts with FOXA2; this interaction may recruit TET1 to specific enhancers to preserve their unmethylated status and hence allowing gene expression (PubMed:35798741). Interacts with RNF2 (By similarity). Directly interacts (via C-terminus) with the DCAF1 component of the CRL4(VprBP) E3 ubiquitin-protein ligase complex (PubMed:24357321, PubMed:25557551)""}], ""commentType"": ""SUBUNIT""}, {""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36056023""}], ""value"": ""Interacts with UHRF1; this interaction induces the recruitment of TET1 to replicating heterochromatin (PubMed:36056023). Interacts with DCAF1 (PubMed:36056023)""}], ""commentType"": ""SUBUNIT"", ""molecule"": ""Isoform 2""}]"	https://www.uniprot.org/uniprotkb/Q8NFU7/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	KDM2B	Q8NHM5	16810	2-oxoglutarate	N(6),N(6)-dimethyl-L-lysyl(36)-[histone H3] + 2 2-oxoglutarate + 2 O2 = L-lysyl(36)-[histone H3] + 2 formaldehyde + 2 succinate + 2 CO2	DIRECT_REACTION	RHEA:42032;RHEA-COMP:9785;RHEA-COMP:9787	Nucleus, nucleolus; Nucleus; Chromosome	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16362057""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26237645""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27568929""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30033217""}, {""evidenceCode"": ""ECO:0000305""}], ""value"": ""Interacts with SKP1, forming heterodimers (PubMed:27568929). The heterodimeric KDM2B-SKP1 complex interacts with the PCGF1-BCORL1 heterodimeric complex to form a homotetrameric polycomb repression complex 1 (PRC1.1) (PubMed:27568929). Directly interacts with CUL1. The SKP1-KDM2B complex interacts with UBB (PubMed:30033217)""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8NHM5/entry	CONDITIONAL	Macromolecule modification reaction; exact cosubstrate/byproduct annotation retained as conditional context, not primary small-molecule-specific axis
alpha-ketoglutarate	KEGG:C00026	GOT1L1	Q8NHS2	16810	2-oxoglutarate	L-aspartate + 2-oxoglutarate = oxaloacetate + L-glutamate	DIRECT_REACTION	RHEA:21824	Cytoplasm	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25287256""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8NHS2/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	SLC22A8	Q8TCC7	16810	2-oxoglutarate	estrone 3-sulfate(in) + 2-oxoglutarate(out) = estrone 3-sulfate(out) + 2-oxoglutarate(in)	DIRECT_TRANSPORT	RHEA:72399	Basolateral cell membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14586168""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	SLC22A8	Q8TCC7	16810	2-oxoglutarate	glutarate(in) + 2-oxoglutarate(out) = glutarate(out) + 2-oxoglutarate(in)	DIRECT_TRANSPORT	RHEA:71751	Basolateral cell membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14586168""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	SLC22A8	Q8TCC7	16810	2-oxoglutarate	urate(in) + 2-oxoglutarate(out) = urate(out) + 2-oxoglutarate(in)	DIRECT_TRANSPORT	RHEA:72403	Basolateral cell membrane	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14586168""}]"	True	[]	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
alpha-ketoglutarate	KEGG:C00026	SLC22A8	Q8TCC7	16810	2-oxoglutarate	prostaglandin F2alpha(out) + 2-oxoglutarate(in) = prostaglandin F2alpha(in) + 2-oxoglutarate(out)	DIRECT_TRANSPORT	RHEA:72507	Basolateral cell membrane	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""11907186""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
alpha-ketoglutarate	KEGG:C00026	SLC22A8	Q8TCC7	16810	2-oxoglutarate	(R)-carnitine(out) + 2-oxoglutarate(in) = (R)-carnitine(in) + 2-oxoglutarate(out)	DIRECT_TRANSPORT	RHEA:72511	Basolateral cell membrane	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""O88909""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
alpha-ketoglutarate	KEGG:C00026	SLC22A8	Q8TCC7	16810	2-oxoglutarate	prostaglandin E2(out) + 2-oxoglutarate(in) = prostaglandin E2(in) + 2-oxoglutarate(out)	DIRECT_TRANSPORT	RHEA:72499	Basolateral cell membrane	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""11907186""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
alpha-ketoglutarate	KEGG:C00026	SLC22A8	Q8TCC7	16810	2-oxoglutarate	taurocholate(out) + 2-oxoglutarate(in) = taurocholate(in) + 2-oxoglutarate(out)	DIRECT_TRANSPORT	RHEA:72547	Basolateral cell membrane	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""11306713""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
alpha-ketoglutarate	KEGG:C00026	SLC22A8	Q8TCC7	16810	2-oxoglutarate	dehydroepiandrosterone 3-sulfate(out) + 2-oxoglutarate(in) = dehydroepiandrosterone 3-sulfate(in) + 2-oxoglutarate(out)	DIRECT_TRANSPORT	RHEA:72543	Basolateral cell membrane	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""11306713""}]"	False	[]	https://www.uniprot.org/uniprotkb/Q8TCC7/entry	CONDITIONAL	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review
alpha-ketoglutarate	KEGG:C00026	GPT2	Q8TD30	16810	2-oxoglutarate	L-alanine + 2-oxoglutarate = pyruvate + L-glutamate	DIRECT_REACTION	RHEA:19453	NOT_SPECIFIED	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11863375""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25758935""}]"	True	"[{""texts"": [{""evidences"": [{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P24298""}], ""value"": ""Homodimer""}], ""commentType"": ""SUBUNIT""}]"	https://www.uniprot.org/uniprotkb/Q8TD30/entry	DIRECT_ANNOTATION	Exact small-molecule ID in reviewed human catalytic annotation; not PDAC function or new chemical identification
