feature_id	metabolite_name	metabolite_key	gene	uniprot_accession	source_urls	relationship_type	reaction	role	evidence_origin	source_commit	identity_note	source_row_id	stable_gene_id	cancer	mapping_version
GBM_FEATURE:a936c376f6ff5b86	aspartate	KEGG:C00049	GOT2	P00505	https://enzyme.expasy.org/EC/2.6.1.1 ; https://www.uniprot.org/uniprotkb/P00505/entry	酶	天冬氨酸与2-氧戊二酸的转氨反应，另一侧为草酰乙酸与谷氨酸。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0029	hsa:2806	GBM	gbm_mapping_v1
GBM_FEATURE:b1e19189fde23790	cysteine	KEGG:C00097	CDO1	Q16878	https://enzyme.expasy.org/EC/1.13.11.20 ; https://www.uniprot.org/uniprotkb/Q16878/entry	酶	半胱氨酸氧化生成半胱氨酸亚磺酸。	转化底物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0051	UniProt:Q16878	GBM	gbm_mapping_v1
GBM_FEATURE:b1e19189fde23790	cysteine	KEGG:C00097	GCLC	P48506	https://enzyme.expasy.org/EC/6.3.2.2 ; https://www.uniprot.org/uniprotkb/P48506/entry	酶	半胱氨酸和谷氨酸在ATP参与下生成γ-谷氨酰半胱氨酸。	转化底物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	GCLC直接接半胱氨酸/谷氨酸；它不是一步生成最终GSH的酶，GCLM是辅助亚基，未作催化酶收录。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0052	UniProt:P48506	GBM	gbm_mapping_v1
GBM_FEATURE:b1e19189fde23790	cysteine	KEGG:C00097	AADAT	Q8N5Z0	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:b1e19189fde23790|AADAT	hsa:51166	GBM	gbm_mapping_v1
GBM_FEATURE:b1e19189fde23790	cysteine	KEGG:C00097	CDO1	Q16878	https://enzyme.expasy.org/EC/1.13.11.20 ; https://www.uniprot.org/uniprotkb/Q16878/entry ; https://www.uniprot.org/uniprotkb/Q16878/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:b1e19189fde23790|CDO1	UniProt:Q16878	GBM	gbm_mapping_v1
GBM_FEATURE:b1e19189fde23790	cysteine	KEGG:C00097	CNDP2	Q96KP4	https://www.uniprot.org/uniprotkb/Q96KP4/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:b1e19189fde23790|CNDP2	hsa:55748	GBM	gbm_mapping_v1
GBM_FEATURE:b1e19189fde23790	cysteine	KEGG:C00097	GCLC	P48506	https://enzyme.expasy.org/EC/6.3.2.2 ; https://www.uniprot.org/uniprotkb/P48506/entry ; https://www.uniprot.org/uniprotkb/P48506/entry				PRAD	37a0d018a2188e373660a1161a6c8c72fc872c7c	Reviewed exact-name and chemical-key human biochemical mapping; not exhaustive	PRAD_FEATURE:b1e19189fde23790|GCLC	UniProt:P48506	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	ASNS	P08243	https://www.kegg.jp/entry/6.3.5.4 ; https://www.uniprot.org/uniprotkb/P08243/entry	酶	天冬氨酸与谷氨酰胺在ATP参与下生成天冬酰胺和谷氨酸。	反应产物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0008	hsa:440	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	BCAT1	P54687	https://enzyme.expasy.org/EC/2.6.1.42 ; https://www.uniprot.org/uniprotkb/P54687/entry	酶	支链氨基酸（含异亮氨酸）转氨反应连接谷氨酸。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0009	hsa:586	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	BCAT2	O15382	https://enzyme.expasy.org/EC/2.6.1.42 ; https://www.uniprot.org/uniprotkb/O15382/entry	酶	支链氨基酸（含异亮氨酸）转氨反应连接谷氨酸。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0010	hsa:587	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	FOLH1	Q04609	https://enzyme.expasy.org/EC/3.4.17.21 ; https://www.uniprot.org/uniprotkb/Q04609/entry	酶	NAAG或γ-Glu-Glu等底物的水解释放末端谷氨酸。	水解产物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	人源直接反应候选；乳腺组织是否有相应活性尚未测定。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0011	UniProt:Q04609	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	GCLC	P48506	https://enzyme.expasy.org/EC/6.3.2.2 ; https://www.uniprot.org/uniprotkb/P48506/entry	酶	半胱氨酸和谷氨酸在ATP参与下生成γ-谷氨酰半胱氨酸。	转化底物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	GCLC直接接半胱氨酸/谷氨酸；它不是一步生成最终GSH的酶，GCLM是辅助亚基，未作催化酶收录。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0012	UniProt:P48506	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	GLS	O94925	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/O94925/entry	酶	谷氨酰胺经水解生成谷氨酸和铵。	生成产物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0013	hsa:2744	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	GLS2	Q9UI32	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/Q9UI32/entry	酶	谷氨酰胺经水解生成谷氨酸和铵。	生成产物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0014	hsa:27165	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	GLUL	P15104	https://rest.uniprot.org/uniprotkb/P15104.txt ; https://www.uniprot.org/uniprotkb/P15104/entry	酶	谷氨酸与铵在ATP参与下合成谷氨酰胺。	转化底物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0015	hsa:2752	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	GOT1	P17174	https://enzyme.expasy.org/EC/2.6.1.1 ; https://www.uniprot.org/uniprotkb/P17174/entry	酶	天冬氨酸与2-氧戊二酸的转氨反应，另一侧为草酰乙酸与谷氨酸。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0016	UniProt:P17174	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	GOT2	P00505	https://enzyme.expasy.org/EC/2.6.1.1 ; https://www.uniprot.org/uniprotkb/P00505/entry	酶	天冬氨酸与2-氧戊二酸的转氨反应，另一侧为草酰乙酸与谷氨酸。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0017	hsa:2806	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	OAT	P04181	https://enzyme.expasy.org/EC/2.6.1.13 ; https://www.uniprot.org/uniprotkb/P04181/entry	酶	鸟氨酸与2-氧戊二酸转氨生成谷氨酸-5-半醛和谷氨酸。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0018	UniProt:P04181	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	SLC7A11	Q9UPY5	https://rest.uniprot.org/uniprotkb/Q9UPY5.txt ; https://www.uniprot.org/uniprotkb/Q9UPY5/entry	转运体	人xCT介导胱氨酸/谷氨酸交换。	直接交换底物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	SLC3A2为共享辅助重链；未把它作为胱氨酸专属直接运输亚基收录。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0019	hsa:23657	GBM	gbm_mapping_v1
GBM_FEATURE:c4f5ae886a6f2e1e	glutamate	KEGG:C00025	TAT	P17735	https://enzyme.expasy.org/EC/2.6.1.5 ; https://www.uniprot.org/uniprotkb/P17735/entry	酶	酪氨酸转氨连接4-羟基苯丙酮酸与谷氨酸。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0020	hsa:6898	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A9	P82251	"[""https://www.uniprot.org/uniprotkb/P82251/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:11136	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC6A14	Q9UN76	"[""https://www.uniprot.org/uniprotkb/Q9UN76/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:11254	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC38A10	Q9HBR0	"[""https://www.uniprot.org/uniprotkb/Q9HBR0/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:124565	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC43A2	Q8N370	"[""https://www.uniprot.org/uniprotkb/Q8N370/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:124935	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC38A8	A6NNN8	"[""https://www.uniprot.org/uniprotkb/A6NNN8/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:146167	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC38A9	Q8NBW4	"[""https://www.uniprot.org/uniprotkb/Q8NBW4/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:153129	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A13	Q8TCU3	"[""https://www.uniprot.org/uniprotkb/Q8TCU3/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:157724	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	LARS2	Q15031	"[""https://www.kegg.jp/entry/R03657"", ""https://www.uniprot.org/uniprotkb/Q15031/entry""]"	DIRECT_SUBSTRATE_OR_PRODUCT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:23395	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A8	Q9UHI5	"[""https://www.uniprot.org/uniprotkb/Q9UHI5/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:23428	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC6A19	Q695T7	"[""https://www.uniprot.org/uniprotkb/Q695T7/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:340024	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC6A17	Q9H1V8	"[""https://www.uniprot.org/uniprotkb/Q9H1V8/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:388662	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	AADAT	Q8N5Z0	"[""https://www.uniprot.org/uniprotkb/Q8N5Z0/entry""]"	DIRECT_SUBSTRATE_OR_PRODUCT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:51166	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	LARS1	Q9P2J5	"[""https://www.kegg.jp/entry/R03657"", ""https://www.uniprot.org/uniprotkb/Q9P2J5/entry""]"	DIRECT_SUBSTRATE_OR_PRODUCT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:51520	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC38A2	Q96QD8	"[""https://www.uniprot.org/uniprotkb/Q96QD8/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:54407	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC6A15	Q9H2J7	"[""https://www.uniprot.org/uniprotkb/Q9H2J7/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:55117	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	BCAT1	P54687	"[""https://www.kegg.jp/entry/R01090"", ""https://www.uniprot.org/uniprotkb/P54687/entry""]"	DIRECT_SUBSTRATE_OR_PRODUCT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:586	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	BCAT2	O15382	"[""https://www.kegg.jp/entry/R01090"", ""https://www.uniprot.org/uniprotkb/O15382/entry""]"	DIRECT_SUBSTRATE_OR_PRODUCT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:587	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A5	Q01650	"[""https://www.uniprot.org/uniprotkb/Q01650/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:8140	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC43A1	O75387	"[""https://www.uniprot.org/uniprotkb/O75387/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:8501	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A7	Q9UM01	"[""https://www.uniprot.org/uniprotkb/Q9UM01/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:9056	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A6	Q92536	"[""https://www.uniprot.org/uniprotkb/Q92536/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:9057	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC25A44	Q96H78	"[""https://www.uniprot.org/uniprotkb/Q96H78/entry""]"	DIRECT_TRANSPORT			COAD	0720928cafcbdcd864d606eecf873923e25424f9	已对照本次 KEGG 名称/同义名；只支持注释相容，不是重新鉴定。原 HMDB 未完成全面交叉核验。		hsa:9673	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	AADAT	Q8N5Z0	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry	DIRECT_REACTION		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	31fddc1286047370	hsa:51166	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	ACE2	Q9BYF1	https://www.uniprot.org/uniprotkb/Q9BYF1/entry	DIRECT_REACTION		WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	b9085738ef175048	UniProt:Q9BYF1	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	BCAT2	O15382	https://www.uniprot.org/uniprotkb/O15382/entry	DIRECT_REACTION		WRITTEN_LEFT_SUBSTRATE	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	c5716c3755b12d15	hsa:587	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	LARS1	Q9P2J5	https://www.uniprot.org/uniprotkb/Q9P2J5/entry	DIRECT_REACTION		WRITTEN_LEFT_SUBSTRATE	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	4da0968a95357f39	hsa:51520	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	LARS2	Q15031	https://www.uniprot.org/uniprotkb/Q15031/entry	DIRECT_REACTION		WRITTEN_LEFT_SUBSTRATE	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	b1df9864c4476eb9	hsa:23395	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	PLBD1	Q6P4A8	https://www.uniprot.org/uniprotkb/Q6P4A8/entry	DIRECT_REACTION		WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	f740e39b803db094	UniProt:Q6P4A8	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	PM20D1	Q6GTS8	https://www.uniprot.org/uniprotkb/Q6GTS8/entry	DIRECT_REACTION		WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	9d761fc9246eccf5	UniProt:Q6GTS8	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC38A9	Q8NBW4	https://www.uniprot.org/uniprotkb/Q8NBW4/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	cb872951b77651e4	hsa:153129	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC43A1	O75387	https://www.uniprot.org/uniprotkb/O75387/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	189f12ad18a2d610	hsa:8501	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC43A2	Q8N370	https://www.uniprot.org/uniprotkb/Q8N370/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	53a783ea87459055	hsa:124935	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC6A14	Q9UN76	https://www.uniprot.org/uniprotkb/Q9UN76/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	a15c99821758b4c9	hsa:11254	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC6A15	Q9H2J7	https://www.uniprot.org/uniprotkb/Q9H2J7/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	0e1a7c775972db09	hsa:55117	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC6A19	Q695T7	https://www.uniprot.org/uniprotkb/Q695T7/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	21557046688c2a9d	hsa:340024	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A5	Q01650	https://www.uniprot.org/uniprotkb/Q01650/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	f23c027d2a374bb0	hsa:8140	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A6	Q92536	https://www.uniprot.org/uniprotkb/Q92536/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	fb91be07e0e5a6a9	hsa:9057	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A8	Q9UHI5	https://www.uniprot.org/uniprotkb/Q9UHI5/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	84077dc172b21c28	hsa:23428	GBM	gbm_mapping_v1
GBM_FEATURE:b754e6401a70856c	leucine	KEGG:C00123	SLC7A9	P82251	https://www.uniprot.org/uniprotkb/P82251/entry	DIRECT_TRANSPORT		WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	PDAC	adedb6ba47bb7b20bb0780f4a96f9e7d3e1b167e	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	74bbc2abee659388	hsa:11136	GBM	gbm_mapping_v1
GBM_FEATURE:b235fe32490cda94	lysine	KEGG:C00047	AASS	Q9UDR5	https://enzyme.expasy.org/EC/1.5.1.8 ; https://www.uniprot.org/uniprotkb/Q9UDR5/entry	酶	赖氨酸与2-氧戊二酸通过AASS的赖氨酸-酮戊二酸还原酶活性连接酵母氨酸（saccharopine）。	可逆反应参与物	BRCA	f18a215dc8a269e4f16c55011633d557f069f631	酶条目命名及数据库反应按可逆形式；人体通常讨论赖氨酸降解方向，未据此推断肿瘤通量。 旧关系按既有审定复用，本轮未逐篇重审。	M190E0025	UniProt:Q9UDR5	GBM	gbm_mapping_v1
