feature_id	metabolite_key	metabolite_name	p_value	q_value	n_direct_relations	status	reason
ccRCC4_FEATURE:f0c2d2545ab83c3f	HMDB:HMDB0029968	ethyl beta-glucopyranoside	0.001953125	0.0100319602272727	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:12c94ad317e34e90	NAME:docosahexaenoylcarnitine (C22:6)	docosahexaenoylcarnitine (C22:6)	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:1f1bf97245288cb9	HMDB:HMDB0061698	1-stearoyl-GPS (18:0)	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:4992cfe27830de32	KEGG:C01685	ribonate	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:6231680e4954f497	HMDB:HMDB0004484	etiocholanolone glucuronide	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:716972495bd35fa5	KEGG:C00581	guanidinoacetate	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:7609cbd0f3512291	KEGG:C02714	N-acetylputrescine	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8a33b6405522d6ba	HMDB:HMDB09069	1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:9a0df03a86480fb8	NAME:1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)	1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:c705c0a9bb0330b4	KEGG:C18043	cholesterol sulfate	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:da033fc1bc4ea446	HMDB:HMDB60038	10-heptadecenoate (17:1n7)	0.00244140625	0.0106107271634615	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	0.00244140625	0.0106107271634615	4	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:0acb2729707665a7	KEGG:C00044	guanosine 5'-triphosphate (GTP)	0.0029296875	0.0126116071428571	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:811331f3643b1aa5	KEGG:C04039	2,3-dihydroxyisovalerate	0.0029296875	0.0126116071428571	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:1addaafc8791933f	NAME:lanthionine	lanthionine	0.00341796875	0.0137939453125	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:34169bd370507591	KEGG:C00296	quinate	0.00341796875	0.0137939453125	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:476819b94e143528	KEGG:C00275	mannose 6-phosphate	0.00341796875	0.0137939453125	3	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:8a80018335703a49	KEGG:C08278	suberate (C8-DC)	0.00341796875	0.0137939453125	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:a52f92b2a6d9a41e	KEGG:C02721	N-methylalanine	0.00341796875	0.0137939453125	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b5c8c733effe8f6a	KEGG:C05828	1-methylimidazoleacetate	0.00341796875	0.0137939453125	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:0841760c8a664a7f	KEGG:C03722	quinolinate	0.0048828125	0.018016581632653	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:1a7151e8d2b23934	KEGG:C00446	galactose 1-phosphate	0.0048828125	0.018016581632653	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:4543c8ca47f9230b	KEGG:C03889	1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	0.0048828125	0.018016581632653	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8342b26c5e138d77	NAME:sphingomyelin (d18:1/19:0, d19:1/18:0)	sphingomyelin (d18:1/19:0, d19:1/18:0)	0.0048828125	0.018016581632653	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b55d5c67499d13b2	KEGG:C02716	N-acetylglutamine	0.0048828125	0.018016581632653	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:bd5f56ffd16e1e29	HMDB:HMDB13326	5-dodecenoylcarnitine (C12:1)	0.0048828125	0.018016581632653	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:da1ce784d04b8985	KEGG:C05210	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	0.0048828125	0.018016581632653	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:1f58ad546234278b	KEGG:C03793	N-6-trimethyllysine	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:6c19c5b11570637d	HMDB:HMDB0062544	16a-hydroxy DHEA 3-sulfate	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:7226843a6ca8ff14	KEGG:C00099	beta-alanine	0.0068359375	0.0230585354477611	1	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:7fa763eaa7ac140d	NAME:3-hydroxybutyroylglycine	3-hydroxybutyroylglycine	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:876291555c792d1b	KEGG:C00152	asparagine	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:ac0d3a005841d0fd	HMDB:HMDB11760	N-palmitoyl-sphinganine (d18:0/16:0)	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b3d5ef9f66e8ab47	HMDB:HMDB0005923	N4-acetylcytidine	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:d14bcb27404f75c4	KEGG:C00257	gulonate	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:d9e9ebc4c6d7639c	NAME:N-stearoyltaurine	N-stearoyltaurine	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:def8852115c04186	KEGG:C00062	arginine	0.0068359375	0.0230585354477611	2	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:f4b1ce4aa338efe3	NAME:1-(1-enyl-oleoyl)-GPE (P-18:1)	1-(1-enyl-oleoyl)-GPE (P-18:1)	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:16fd7f5149f1ee2d	HMDB:HMDB0240577	3-methylcytidine	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:3955c9c8a0d86437	KEGG:C00054	adenosine 3',5'-diphosphate	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:85ec647bda916bd2	HMDB:HMDB04988	1-methyl-5-imidazoleacetate	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8dcb271c3abce41b	KEGG:C01113	galactose 6-phosphate	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:9498fae00f0fcaf8	KEGG:C03242	dihomo-linolenate (20:3n3 or n6)	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:a4abb67499e0fefb	KEGG:C16741	5-hydroxylysine	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:c7375797806c219f	NAME:1-palmitoyl-2-oleoyl-GPG (16:0/18:1)	1-palmitoyl-2-oleoyl-GPG (16:0/18:1)	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:d9aee85fa83dbf79	KEGG:C13857	1-arachidonylglycerol	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:e50763682f8c4dc0	HMDB:HMDB0004980	cis-4-decenoate (10:1n6)	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:d3f07f0fd5235081	HMDB:HMDB11741	gamma-glutamyltyrosine	0.009765625	0.0304418103448275	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:2345e3092443991c	HMDB:HMDB07121	palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:4c923deab9a90491	NAME:3-hydroxypyridine sulfate	3-hydroxypyridine sulfate	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:5add9cf5f6880eb9	KEGG:C00093	glycerol 3-phosphate (G3P)	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:6e1c0aa142ef52ac	NAME:pregnenetriol sulfate	pregnenetriol sulfate	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	0.01220703125	0.0355972782258064	9	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:ac1844d31207f72e	HMDB:HMDB0240459	4-methylcatechol sulfate	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b235fe32490cda94	KEGG:C00047	lysine	0.01220703125	0.0355972782258064	1	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:bccc809f95a774b7	KEGG:C02642	3-ureidopropionate	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:d27f84fa7de241dc	KEGG:C00075	uridine 5'-triphosphate (UTP)	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:0ff825292f59e777	KEGG:C07635	epiandrosterone sulfate	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:268955a323a87c2f	HMDB:HMDB12252	linoleoyl ethanolamide	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	0.01611328125	0.043611994760479	7	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:538b91e7a8377d48	HMDB:HMDB00477	hexadecadienoate (16:2n6)	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:540ce10a3d9009bc	HMDB:HMDB31057	2-hydroxypalmitate	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:605d407708818f77	KEGG:C02341	aconitate [cis or trans]	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:60743f9a5e158809	HMDB:HMDB08048	1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:d4055b1be37fe631	NAME:carotene diol (2)	carotene diol (2)	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:f4e186d97a15a071	KEGG:C02997	N-acetylhistidine	0.01611328125	0.043611994760479	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:13a471e2d89fff44	KEGG:C01367	adenosine 3'-monophosphate (3'-AMP)	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:31ff24c04cf6b583	KEGG:C02355	uridine-2',3'-cyclic monophosphate	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:3373c499464b3190	KEGG:C00158	citrate	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:395ec2f69c2a71ae	HMDB:HMDB02201	carboxyethyl-GABA	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:49512e53ddf09f4a	KEGG:C18044	pregn steroid monosulfate	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:4c2fabcb61dd50e8	KEGG:C00350	1,2-dilinoleoyl-GPE (18:2/18:2)	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:5faef37f2dc7ef87	KEGG:C16525	dihomo-linoleate (20:2n6)	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:60231da2db0c68f4	KEGG:C08283	homostachydrine	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:805a8875e28c5d6b	NAME:adrenoylcarnitine (C22:4)	adrenoylcarnitine (C22:4)	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8767ea5440390982	KEGG:C04555	dehydroisoandrosterone sulfate (DHEA-S)	0.02099609375	0.0521441449175824	2	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:9fb4cd68ffd6a372	KEGG:C10172	stachydrine	0.02099609375	0.0521441449175824	1	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:aff9a4f0db8c0799	NAME:N-arachidonoyltaurine	N-arachidonoyltaurine	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:c06994c8d3c5a14e	KEGG:C03771	2-oxoarginine	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:f0c9ea5786928641	KEGG:C00352	glucosamine-6-phosphate	0.02099609375	0.0521441449175824	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:39e49d4c2f9112e5	HMDB:HMDB0061652	3-hydroxyhexanoate	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:4e92651370ea455a	HMDB:HMDB0006455	arachidonoylcarnitine (C20:4)	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:7930efdd8b5405ad	HMDB:HMDB02088	oleic ethanolamide	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:a07d3fbcbf36edf6	HMDB:HMDB11211	1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b8357daa3da8c2ee	KEGG:C00437	N-alpha-acetylornithine	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:f24e70b20f67e676	NAME:myristoleoylcarnitine (C14:1)	myristoleoylcarnitine (C14:1)	0.02685546875	0.0640563159630606	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:c1563734e4497688	KEGG:C03882	piperine	0.0322265625	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:0ba085227e5a546a	HMDB:HMDB00560	tetradecadienoate (14:2)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:0d105e8b8eef8c8d	KEGG:C00003	nicotinamide adenine dinucleotide (NAD+)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:24103677cf302f01	KEGG:C00449	saccharopine	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:570d9032073ee37f	NAME:glycerophosphoinositol	glycerophosphoinositol	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:5f9aa67cef19e280	KEGG:C16561	N-ethylglycinexylidide	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:81f8e104cf7f83f5	HMDB:HMDB00407	alpha-hydroxyisovalerate	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:93266a960f9e1e2f	KEGG:C05570	ergothioneine	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:d6c0652f254cb269	KEGG:C02354	cytidine 2',3'-cyclic monophosphate	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:eefe6c346cc71572	KEGG:C00004	nicotinamide adenine dinucleotide reduced (NADH)	0.0341796875	0.0746339070048309	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:25500a1e425641f0	KEGG:C16513	docosapentaenoate (n6 DPA; 22:5n6)	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:59a78b58ff316486	HMDB:HMDB13128	valerylcarnitine	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b64765ad2a8196e6	NAME:acisoga	acisoga	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:ea001c15399b1e08	HMDB:HMDB09815	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	0.04248046875	0.0888943142361111	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:10fc3b65bb4ae739	KEGG:C21013	pyrraline	0.00390625	0.0153532608695652	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:373a23e053d27a60	KEGG:C06880	cefazolin	0.00390625	0.0153532608695652	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8e7a15b58234479d	KEGG:C16356	1,7-dimethylurate	0.00390625	0.0153532608695652	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:a7501701756a11e6	KEGG:C05472	tetrahydrocortisol	0.00390625	0.0153532608695652	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:ab6b7e80bf11af16	NAME:3-methoxycatechol sulfate (1)	3-methoxycatechol sulfate (1)	0.00390625	0.0153532608695652	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:bd569c562f06cea9	KEGG:C02427	homocitrulline	0.00390625	0.0153532608695652	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:35eae50aaeb0e5d9	HMDB:HMDB0000682	6-hydroxyindole sulfate	0.005859375	0.0214448380566801	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:bd00dfa2593388df	NAME:phenylacetylcarnitine	phenylacetylcarnitine	0.005859375	0.0214448380566801	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:368c03edafa119f4	KEGG:C00134	putrescine	0.0068359375	0.0230585354477611	1	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:50d15922a38591d3	KEGG:D03585	1,2-dipalmitoyl-GPC (16:0/16:0)	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:8a0060b26a647629	NAME:sphingomyelin (d18:2/21:0, d16:2/23:0)	sphingomyelin (d18:2/21:0, d16:2/23:0)	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:a01058e0f65a09e4	HMDB:HMDB0135261	propyl 4-hydroxybenzoate sulfate	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:da66c155acc5c5d9	HMDB:HMDB11172	gamma-glutamylvaline	0.0068359375	0.0230585354477611	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:7ca4a8f784239c82	NAME:N-acetyl-isoputreanine	N-acetyl-isoputreanine	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:9f0d4620a35a8f7b	HMDB:HMDB0028907	isoleucylglycine	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:b4eb789aced05f18	HMDB:HMDB00736	isobutyrylcarnitine	0.00927734375	0.0292220165505226	1	DONE	DIRECT_MAPPED
ccRCC4_FEATURE:f5396ab2659e6ed1	KEGG:C03642	taurolithocholate 3-sulfate	0.00927734375	0.0292220165505226	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:e12209c4f93338b3	KEGG:C02291	cystathionine	0.009765625	0.0304418103448275	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:e8dab8379410adea	HMDB:HMDB0059745	N-acetyl-2-aminooctanoate	0.009765625	0.0304418103448275	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:02b6bbec8dfec908	HMDB:HMDB11667	gamma-glutamylglycine	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
ccRCC4_FEATURE:14db1f7eeb5147b5	KEGG:C00204	2-keto-3-deoxy-gluconate	0.01220703125	0.0355972782258064	0	NEEDS_REVIEW	NO_EXACT_REVIEWED_RELATION_IN_BOUNDED_LIBRARY
