cancer	gene	analysis_version	interpretation	Wu2021_n_evaluable_lineages	Wu2021_top_lineage	Wu2021_top_mean_log1p10k	Wu2021_top_detection_fraction	Wu2021_top_n_source_donor_labels	Wu2021_top3_lineages	Wu2021_max_detection_fraction	Wu2021_source_interpretable	Pal2021_reprocessed_n_evaluable_lineages	Pal2021_reprocessed_top_lineage	Pal2021_reprocessed_top_mean_log1p10k	Pal2021_reprocessed_top_detection_fraction	Pal2021_reprocessed_top_n_source_donor_labels	Pal2021_reprocessed_top3_lineages	Pal2021_reprocessed_max_detection_fraction	Pal2021_reprocessed_source_interpretable	Reed2024_n_evaluable_lineages	Reed2024_top_lineage	Reed2024_top_mean_log1p10k	Reed2024_top_detection_fraction	Reed2024_top_n_source_donor_labels	Reed2024_top3_lineages	Reed2024_max_detection_fraction	Reed2024_source_interpretable	wu_pal_shared_lineages	wu_pal_lineage_rank_rho	wu_pal_top_shared_lineage_Wu	wu_pal_top_shared_lineage_Pal	wu_pal_top_lineage_agreement	wu_pal_top3_overlap	status	reason	一句话解读
BRCA	ODC1	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	B_cells	0.4338530471585396	0.2390960504810005	20	B_cells;T_NK_cells;Plasma_cells	0.3193746795378342	True	9	B_cells	0.2609731377049892	0.1358177638860008	14	B_cells;Plasma_cells;Malignant_epithelial	0.1483645508519808	True	8	Plasma_cells	0.8307562573916211	0.640367143742232	7	Plasma_cells;B_cells;Fibroblasts	0.640367143742232	True	8	0.7142857142857144	B_cells	B_cells	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：B淋巴细胞
BRCA	OTC	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Endothelial	0.003581501352588	0.0039385756162204	24	Endothelial;Nonmalignant_epithelial;B_cells	0.0039385756162204	False	9	Endothelial	0.0003942355527841	0.0003105590062111	23	Endothelial;Malignant_epithelial;B_cells	0.0003105590062111	False	8	Endothelial	0.0018233978161144	0.0013129323048959	54	Endothelial;Nonmalignant_epithelial;B_cells	0.0013129323048959	False	8		Endothelial	Endothelial		2	NOT_EVALUABLE	fewer_than_5_shared_lineages_or_max_donor_mean_detection_below_1percent; raw summaries retained	检出过少或覆盖不足，暂不能判断细胞来源；不是没有作用
BRCA	PAH	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.0035286236404731	0.0056866077742753	20	Malignant_epithelial;Plasma_cells;Nonmalignant_epithelial	0.0056866077742753	False	9	Malignant_epithelial	0.0011535719018111	0.0014004052692508	33	Malignant_epithelial;B_cells;Endothelial	0.0014004052692508	False	8	Plasma_cells	0.0066781697523152	0.0111889200124494	7	Plasma_cells;B_cells;Nonmalignant_epithelial	0.0111889200124494	True	8		Malignant_epithelial	Malignant_epithelial		1	NOT_EVALUABLE	fewer_than_5_shared_lineages_or_max_donor_mean_detection_below_1percent; raw summaries retained	检出过少或覆盖不足，暂不能判断细胞来源；不是没有作用
BRCA	PANK1	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.0169072073793339	0.0365243821327456	20	Malignant_epithelial;Perivascular;Nonmalignant_epithelial	0.0365243821327456	True	9	Perivascular	0.0284455613700277	0.0207115024964923	15	Perivascular;Malignant_epithelial;Mast_cells	0.024787274682744	True	8	Perivascular	0.0124038070239865	0.0097365202580872	54	Perivascular;Fibroblasts;T_NK_cells	0.0097365202580872	False	8	0.7142857142857144	Malignant_epithelial	Perivascular	False	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源的最高表达类别不一致，保留背景差异
BRCA	PANK2	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.1388305067076206	0.2306264465284597	20	Malignant_epithelial;Endothelial;Myeloid	0.2306264465284597	True	9	Myeloid	0.104459168153747	0.0813639129016252	30	Myeloid;Endothelial;Perivascular	0.1004069553595153	True	8	Endothelial	0.2066932903366891	0.1791561405892114	54	Endothelial;T_NK_cells;B_cells	0.1959308024430256	True	8	0.6428571428571429	Malignant_epithelial	Myeloid	False	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源的最高表达类别不一致，保留背景差异
BRCA	PANK3	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Nonmalignant_epithelial	0.1550909139979778	0.2157085366258044	10	Nonmalignant_epithelial;Malignant_epithelial;Endothelial	0.2157085366258044	True	9	Malignant_epithelial	0.1905948877526418	0.2033998802612221	33	Malignant_epithelial;Endothelial;Perivascular	0.2033998802612221	True	8	Nonmalignant_epithelial	0.3021283020962802	0.3526278123446697	55	Nonmalignant_epithelial;Endothelial;Fibroblasts	0.3526278123446697	True	8	0.9285714285714288	Malignant_epithelial	Malignant_epithelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	PCYT1A	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Endothelial	0.1140850862887673	0.1223115031696428	24	Endothelial;Myeloid;Fibroblasts	0.1443029609831018	True	9	Endothelial	0.1355956187571761	0.0932718162383577	23	Endothelial;Myeloid;Malignant_epithelial	0.1258929341524483	True	8	Endothelial	0.1136378349967706	0.1020555617414472	54	Endothelial;Myeloid;Nonmalignant_epithelial	0.1319013120296649	True	8	0.9285714285714288	Endothelial	Endothelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：内皮细胞（构成血管内壁等）
BRCA	PCYT1B	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Nonmalignant_epithelial	0.0094085216262149	0.0051829841239084	10	Nonmalignant_epithelial;Perivascular;Fibroblasts	0.0051829841239084	False	9	Fibroblasts	0.0017769103366844	0.0009813512635643	30	Fibroblasts;Endothelial;Malignant_epithelial	0.0009813512635643	False	8	Nonmalignant_epithelial	0.0025559805638305	0.002694566672575	55	Nonmalignant_epithelial;Fibroblasts;Perivascular	0.002694566672575	False	8		Perivascular	Fibroblasts		1	NOT_EVALUABLE	fewer_than_5_shared_lineages_or_max_donor_mean_detection_below_1percent; raw summaries retained	检出过少或覆盖不足，暂不能判断细胞来源；不是没有作用
BRCA	PCYT2	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.1656207902496566	0.2464149939123354	20	Malignant_epithelial;Nonmalignant_epithelial;Fibroblasts	0.2464149939123354	True	9	Malignant_epithelial	0.0912865261640714	0.1129708477490056	33	Malignant_epithelial;Fibroblasts;T_NK_cells	0.1129708477490056	True	8	Nonmalignant_epithelial	0.0694733687999982	0.1073592715501618	55	Nonmalignant_epithelial;T_NK_cells;Plasma_cells	0.1073592715501618	True	8	0.9285714285714288	Malignant_epithelial	Malignant_epithelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	PEPD	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Myeloid	0.3252343203251069	0.3122209279984801	26	Myeloid;Endothelial;Malignant_epithelial	0.3385310325615095	True	9	Myeloid	0.2062284559617307	0.1563223146811296	30	Myeloid;Endothelial;Mast_cells	0.1717228545629972	True	8	Endothelial	0.1985335729690327	0.1760833482220066	54	Endothelial;Fibroblasts;Myeloid	0.176604112354039	True	8	0.9523809523809524	Myeloid	Myeloid	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：髓系免疫细胞（巨噬等，不等同中性粒细胞）
BRCA	PFKL	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.3341844187886575	0.4068656531760585	20	Malignant_epithelial;Myeloid;Endothelial	0.4068656531760585	True	9	Myeloid	0.2551237409032607	0.1885598549054193	30	Myeloid;Malignant_epithelial;Endothelial	0.252695365278346	True	8	Nonmalignant_epithelial	0.2303836211229749	0.2989193751597072	55	Nonmalignant_epithelial;Endothelial;B_cells	0.2989193751597072	True	8	0.9761904761904764	Malignant_epithelial	Myeloid	False	3	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源的最高表达类别不一致，保留背景差异
BRCA	PFKM	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Perivascular	0.1093606808431737	0.1058921198001904	24	Perivascular;Fibroblasts;Nonmalignant_epithelial	0.1201519378782473	True	9	Perivascular	0.0658921071267386	0.0466405415682786	15	Perivascular;Fibroblasts;Malignant_epithelial	0.0573082296795209	True	8	Fibroblasts	0.0598089067724596	0.0631765101610587	54	Fibroblasts;Perivascular;Nonmalignant_epithelial	0.0631765101610587	True	8	0.9523809523809524	Perivascular	Perivascular	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：血管周细胞／血管平滑肌
BRCA	PFKP	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.1501861187432324	0.1836894688383645	20	Malignant_epithelial;Endothelial;T_NK_cells	0.1836894688383645	True	9	T_NK_cells	0.0966678429841298	0.0475177840376888	24	T_NK_cells;Perivascular;Myeloid	0.1070334189439735	True	8	Endothelial	0.3986342597272615	0.3054676057713889	54	Endothelial;Nonmalignant_epithelial;Fibroblasts	0.3442481176680993	True	8	0.4047619047619048	Malignant_epithelial	T_NK_cells	False	1	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源的最高表达类别不一致，保留背景差异
BRCA	PGD	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.394532158950677	0.3995149068533963	20	Malignant_epithelial;Myeloid;Nonmalignant_epithelial	0.3995149068533963	True	9	Myeloid	0.2333352624321563	0.1722111233505689	30	Myeloid;Malignant_epithelial;Fibroblasts	0.191763526500396	True	8	Myeloid	0.9129134058446444	0.5959380476752534	40	Myeloid;Fibroblasts;Plasma_cells	0.5959380476752534	True	8	0.9285714285714288	Malignant_epithelial	Myeloid	False	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源的最高表达类别不一致，保留背景差异
BRCA	PGM3	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Fibroblasts	0.1865897823178501	0.201490130125931	23	Fibroblasts;Malignant_epithelial;Plasma_cells	0.2434257516394339	True	9	Malignant_epithelial	0.1039179008485843	0.1296158454755107	33	Malignant_epithelial;Fibroblasts;Plasma_cells	0.1296158454755107	True	8	Fibroblasts	0.3247339627183904	0.2747196879011971	54	Fibroblasts;Plasma_cells;Myeloid	0.3648406299175953	True	8	0.9761904761904764	Fibroblasts	Malignant_epithelial	False	3	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源的最高表达类别不一致，保留背景差异
BRCA	PMM1	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Fibroblasts	0.1885677519758813	0.2079530588769737	23	Fibroblasts;Malignant_epithelial;Perivascular	0.2577075032899102	True	9	Perivascular	0.1750505529223334	0.1300872310102883	15	Perivascular;Fibroblasts;Malignant_epithelial	0.1397159478381369	True	8	Plasma_cells	0.240638230486012	0.3069081630575386	7	Plasma_cells;Fibroblasts;Nonmalignant_epithelial	0.3069081630575386	True	8	0.9285714285714288	Fibroblasts	Perivascular	False	3	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源的最高表达类别不一致，保留背景差异
BRCA	PMM2	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.1788114827748736	0.2788696543339397	20	Malignant_epithelial;Nonmalignant_epithelial;Fibroblasts	0.2788696543339397	True	9	Malignant_epithelial	0.0753837362138281	0.0903482211741804	33	Malignant_epithelial;Plasma_cells;Mast_cells	0.0903482211741804	True	8	Plasma_cells	0.1785496062336851	0.2410183699648083	7	Plasma_cells;Endothelial;Nonmalignant_epithelial	0.2410183699648083	True	8	0.7380952380952381	Malignant_epithelial	Malignant_epithelial	True	1	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	PNP	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Endothelial	0.7413064206517931	0.4701804152643045	24	Endothelial;Myeloid;Nonmalignant_epithelial	0.4701804152643045	True	9	Endothelial	0.409263493778652	0.2369662076422476	23	Endothelial;Myeloid;Malignant_epithelial	0.2369662076422476	True	8	Endothelial	1.1441629602439984	0.6020474340643104	54	Endothelial;Perivascular;Myeloid	0.6020474340643104	True	8	0.9285714285714288	Endothelial	Endothelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：内皮细胞（构成血管内壁等）
BRCA	PPA1	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Nonmalignant_epithelial	1.224494776940857	0.7787163738094366	10	Nonmalignant_epithelial;Malignant_epithelial;Endothelial	0.7787163738094366	True	9	Malignant_epithelial	0.7978413496262333	0.5227203495589017	33	Malignant_epithelial;Myeloid;Perivascular	0.5227203495589017	True	8	Nonmalignant_epithelial	1.3414586055635722	0.8272292838517515	55	Nonmalignant_epithelial;Endothelial;Fibroblasts	0.8272292838517515	True	8	0.880952380952381	Malignant_epithelial	Malignant_epithelial	True	1	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	PPA2	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Nonmalignant_epithelial	0.4575255335677125	0.4830579454007873	10	Nonmalignant_epithelial;Malignant_epithelial;Myeloid	0.4830579454007873	True	9	Malignant_epithelial	0.2552025016860072	0.2630628412724002	33	Malignant_epithelial;Myeloid;Perivascular	0.2630628412724002	True	8	Nonmalignant_epithelial	0.1670903883167112	0.236855121042807	55	Nonmalignant_epithelial;B_cells;T_NK_cells	0.236855121042807	True	8	0.9285714285714288	Malignant_epithelial	Malignant_epithelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	PRODH	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.0106461964167653	0.0219370942659773	20	Malignant_epithelial;Nonmalignant_epithelial;Endothelial	0.0219370942659773	True	9	Malignant_epithelial	0.0030768727585836	0.0040610316932091	33	Malignant_epithelial;Perivascular;Myeloid	0.0040610316932091	False	8	Nonmalignant_epithelial	0.0012182515775443	0.0016886139780286	55	Nonmalignant_epithelial;Myeloid;Endothelial	0.0016886139780286	False	8		Malignant_epithelial	Malignant_epithelial		1	NOT_EVALUABLE	fewer_than_5_shared_lineages_or_max_donor_mean_detection_below_1percent; raw summaries retained	检出过少或覆盖不足，暂不能判断细胞来源；不是没有作用
BRCA	PRODH2	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Myeloid	0.0001386595126942	0.000513420920519	26	Myeloid;Malignant_epithelial;B_cells	0.000513420920519	False	9	B_cells	0.0	0.0	14	B_cells;Endothelial;Fibroblasts	0.0	False	8	Myeloid	0.0005903703510618	0.0004807692307692	40	Myeloid;Endothelial;T_NK_cells	0.0004807692307692	False	8		Myeloid	B_cells		1	NOT_EVALUABLE	fewer_than_5_shared_lineages_or_max_donor_mean_detection_below_1percent; raw summaries retained	检出过少或覆盖不足，暂不能判断细胞来源；不是没有作用
BRCA	PYCR1	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.5701608194139015	0.5434593493820177	20	Malignant_epithelial;Fibroblasts;Nonmalignant_epithelial	0.5434593493820177	True	9	Malignant_epithelial	0.2898914962337777	0.2760125648536717	33	Malignant_epithelial;Fibroblasts;Plasma_cells	0.2760125648536717	True	8	Nonmalignant_epithelial	0.2243330354145605	0.27721734583706	55	Nonmalignant_epithelial;Plasma_cells;Fibroblasts	0.27721734583706	True	8	0.9285714285714288	Malignant_epithelial	Malignant_epithelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	PYCR2	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.1350767178195175	0.1934833720386784	20	Malignant_epithelial;Nonmalignant_epithelial;Endothelial	0.1934833720386784	True	9	Malignant_epithelial	0.1507056404233591	0.1686138237480461	33	Malignant_epithelial;T_NK_cells;Endothelial	0.1686138237480461	True	8	Nonmalignant_epithelial	0.1070597730526998	0.15415806481692	55	Nonmalignant_epithelial;Plasma_cells;Endothelial	0.15415806481692	True	8	0.9761904761904764	Malignant_epithelial	Malignant_epithelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	PYCR3	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.1091962304869431	0.1739250783805583	20	Malignant_epithelial;Nonmalignant_epithelial;Fibroblasts	0.1739250783805583	True	9	Malignant_epithelial	0.0668858791742291	0.0820077993622498	33	Malignant_epithelial;Plasma_cells;Fibroblasts	0.0820077993622498	True	8	Nonmalignant_epithelial	0.0185548599193428	0.0285571979264661	55	Nonmalignant_epithelial;B_cells;Fibroblasts	0.0285571979264661	True	8	0.8333333333333335	Malignant_epithelial	Malignant_epithelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	RBKS	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Myeloid	0.3308915619796462	0.2248667248955728	26	Myeloid;Endothelial;B_cells	0.2248667248955728	True	9	Myeloid	0.031253256147517	0.022975314225696	30	Myeloid;Malignant_epithelial;T_NK_cells	0.0348435881662245	True	8	Perivascular	0.0812359400479036	0.0581466656850725	54	Perivascular;Myeloid;Endothelial	0.0610999724125213	True	8	0.0952380952380952	Myeloid	Myeloid	True	1	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：髓系免疫细胞（巨噬等，不等同中性粒细胞）
BRCA	RFK	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Endothelial	0.2047426500096832	0.1969618646695329	24	Endothelial;Malignant_epithelial;Fibroblasts	0.2881116523248163	True	9	Endothelial	0.1272208232706319	0.0962585475151321	23	Endothelial;Malignant_epithelial;Fibroblasts	0.1368810313864809	True	8	Fibroblasts	0.2407895869989381	0.2240715858078802	54	Fibroblasts;Endothelial;Nonmalignant_epithelial	0.2240715858078802	True	8	0.9761904761904764	Endothelial	Endothelial	True	3	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：内皮细胞（构成血管内壁等）
BRCA	SHMT1	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Nonmalignant_epithelial	0.0948585675378206	0.1700279943031792	10	Nonmalignant_epithelial;Malignant_epithelial;Myeloid	0.1700279943031792	True	9	Malignant_epithelial	0.0401180496960893	0.0548272327019294	33	Malignant_epithelial;Mast_cells;Myeloid	0.0548272327019294	True	8	Myeloid	0.0209146723817301	0.0212000786778984	40	Myeloid;Nonmalignant_epithelial;Fibroblasts	0.0314082119575046	True	8	0.8095238095238096	Malignant_epithelial	Malignant_epithelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	SHMT2	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.2607355629178797	0.3325361491556528	20	Malignant_epithelial;Fibroblasts;Nonmalignant_epithelial	0.3325361491556528	True	9	Malignant_epithelial	0.1460398857953269	0.1633794623225574	33	Malignant_epithelial;Perivascular;Myeloid	0.1633794623225574	True	8	Plasma_cells	0.4177347526769924	0.4290762930301923	7	Plasma_cells;Nonmalignant_epithelial;B_cells	0.4290762930301923	True	8	0.6428571428571429	Malignant_epithelial	Malignant_epithelial	True	1	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	SLC6A6	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Fibroblasts	0.1701300554269945	0.1584273876057787	23	Fibroblasts;Myeloid;Endothelial	0.1624975711659712	True	9	Endothelial	0.2400933769260771	0.123012930577682	23	Endothelial;Fibroblasts;Myeloid	0.123012930577682	True	8	Myeloid	0.7357741790373163	0.5342311832064787	40	Myeloid;Endothelial;Nonmalignant_epithelial	0.5342311832064787	True	8	0.9047619047619048	Fibroblasts	Endothelial	False	3	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源的最高表达类别不一致，保留背景差异
BRCA	SLC6A8	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.05769337392318	0.0996576581483013	20	Malignant_epithelial;Fibroblasts;Nonmalignant_epithelial	0.0996576581483013	True	9	Malignant_epithelial	0.083567903848197	0.0980270075555063	33	Malignant_epithelial;Perivascular;Myeloid	0.0980270075555063	True	8	Nonmalignant_epithelial	0.1313409325781926	0.167137531933828	55	Nonmalignant_epithelial;Fibroblasts;Perivascular	0.167137531933828	True	8	0.8095238095238096	Malignant_epithelial	Malignant_epithelial	True	1	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	SLC7A11	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.0335056472307144	0.0457303497913507	20	Malignant_epithelial;Myeloid;Endothelial	0.0457303497913507	True	9	Endothelial	0.0446852907797544	0.0268231725809609	23	Endothelial;Malignant_epithelial;Myeloid	0.0337832550179627	True	8	Myeloid	0.9225670959806096	0.5314700801018983	40	Myeloid;Endothelial;Plasma_cells	0.5314700801018983	True	8	0.6666666666666669	Malignant_epithelial	Endothelial	False	3	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源的最高表达类别不一致，保留背景差异
BRCA	SOAT1	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Myeloid	0.2329838125479668	0.2379044826146205	26	Myeloid;Fibroblasts;Endothelial	0.2379044826146205	True	9	Myeloid	0.2610268620847424	0.1841790564971637	30	Myeloid;Fibroblasts;Endothelial	0.1841790564971637	True	8	Myeloid	0.5114899192845683	0.3987638435781824	40	Myeloid;Fibroblasts;T_NK_cells	0.3987638435781824	True	8	0.8333333333333335	Myeloid	Myeloid	True	3	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：髓系免疫细胞（巨噬等，不等同中性粒细胞）
BRCA	SOAT2	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Fibroblasts	0.0025884623087695	0.0027395215819048	23	Fibroblasts;T_NK_cells;B_cells	0.0027395215819048	False	9	Malignant_epithelial	0.0029632664148457	0.0045862580230794	33	Malignant_epithelial;T_NK_cells;Fibroblasts	0.0045862580230794	False	8	Fibroblasts	0.0069388613579373	0.0067124579533462	54	Fibroblasts;B_cells;T_NK_cells	0.0067124579533462	False	8		Fibroblasts	Malignant_epithelial		2	NOT_EVALUABLE	fewer_than_5_shared_lineages_or_max_donor_mean_detection_below_1percent; raw summaries retained	检出过少或覆盖不足，暂不能判断细胞来源；不是没有作用
BRCA	SORD	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.2330813380328423	0.2911812332940567	20	Malignant_epithelial;Nonmalignant_epithelial;Myeloid	0.2911812332940567	True	9	Malignant_epithelial	0.1332571080106848	0.1436758669909723	33	Malignant_epithelial;Mast_cells;Myeloid	0.1436758669909723	True	8	Nonmalignant_epithelial	0.0582841297081829	0.0834000803676748	55	Nonmalignant_epithelial;B_cells;Fibroblasts	0.0834000803676748	True	8	0.6904761904761906	Malignant_epithelial	Malignant_epithelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	SPHK1	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Fibroblasts	0.5357448733621055	0.3858104261588389	23	Fibroblasts;Endothelial;Nonmalignant_epithelial	0.3858104261588389	True	9	Fibroblasts	0.2962673951174348	0.1892455322803357	30	Fibroblasts;Endothelial;Myeloid	0.1892455322803357	True	8	Endothelial	0.7107530413814165	0.4760903298708308	54	Endothelial;Fibroblasts;Myeloid	0.4773736296518511	True	8	1.0	Fibroblasts	Fibroblasts	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：成纤维细胞
BRCA	SPHK2	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.0608474605025095	0.1100675138620363	20	Malignant_epithelial;Nonmalignant_epithelial;T_NK_cells	0.1100675138620363	True	9	Malignant_epithelial	0.0566704090763188	0.0673978333954061	33	Malignant_epithelial;B_cells;Endothelial	0.0673978333954061	True	8	T_NK_cells	0.0397630562054667	0.0255161267666366	46	T_NK_cells;Nonmalignant_epithelial;Fibroblasts	0.045624696224404	True	8	0.4285714285714286	Malignant_epithelial	Malignant_epithelial	True	1	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
BRCA	SQLE	sc117_v1	descriptive cell source only; RNA is not enzyme activity or metabolite flux	9	Malignant_epithelial	0.4595151039980337	0.4184960056008406	20	Malignant_epithelial;Endothelial;Nonmalignant_epithelial	0.4184960056008406	True	9	Malignant_epithelial	0.4764661146269399	0.346777975249344	33	Malignant_epithelial;Endothelial;Fibroblasts	0.346777975249344	True	8	Nonmalignant_epithelial	0.3118652775601552	0.3261967189761489	55	Nonmalignant_epithelial;Endothelial;Myeloid	0.3261967189761489	True	8	0.7619047619047621	Malignant_epithelial	Malignant_epithelial	True	2	DONE	Pal independent biological source; later atlas reprocessing; annotations not original Pal objects	两套肿瘤来源中共有类别的最高表达类别一致：癌性上皮细胞（依作者注释）
